Time,Load MW,Forecast MW,Degrees F,Day,DoW,Month,Hour
2020-01-18 16:00:00-05:00,99324,93495,44,18,5,1,16
2020-01-18 17:00:00-05:00,102073,97383,42,18,5,1,17
2020-01-18 18:00:00-05:00,101910,98157,42,18,5,1,18
2020-01-18 19:00:00-05:00,99755,96968,41,18,5,1,19
2020-01-18 20:00:00-05:00,97431,95575,41,18,5,1,20
2020-01-18 21:00:00-05:00,94551,93325,41,18,5,1,21
2020-01-18 22:00:00-05:00,90918,90007,40,18,5,1,22
2020-01-18 23:00:00-05:00,87414,86245,39,18,5,1,23
2020-01-19 00:00:00-05:00,84153,83972,39,19,6,1,0
2020-01-19 01:00:00-05:00,82378,82149,43,19,6,1,1
2020-01-19 02:00:00-05:00,81190,81304,42,19,6,1,2
2020-01-19 03:00:00-05:00,80885,81093,38,19,6,1,3
2020-01-19 04:00:00-05:00,81296,81757,37,19,6,1,4
2020-01-19 05:00:00-05:00,83034,83392,37,19,6,1,5
2020-01-19 06:00:00-05:00,85624,85969,37,19,6,1,6
2020-01-19 07:00:00-05:00,88813,89297,37,19,6,1,7
2020-01-19 08:00:00-05:00,91577,92240,37,19,6,1,8
2020-01-19 09:00:00-05:00,93077,93752,37,19,6,1,9
2020-01-19 10:00:00-05:00,92990,94029,37,19,6,1,10
2020-01-19 11:00:00-05:00,92646,93503,37,19,6,1,11
2020-01-19 12:00:00-05:00,92418,93215,37,19,6,1,12
2020-01-19 13:00:00-05:00,91960,92727,37,19,6,1,13
2020-01-19 14:00:00-05:00,92147,92375,37,19,6,1,14
2020-01-19 15:00:00-05:00,93399,92995,37,19,6,1,15
2020-01-19 16:00:00-05:00,96741,95751,37,19,6,1,16
2020-01-19 17:00:00-05:00,102355,101198,37,19,6,1,17
2020-01-19 18:00:00-05:00,105600,104307,37,19,6,1,18
2020-01-19 19:00:00-05:00,105564,104990,32,19,6,1,19
2020-01-19 20:00:00-05:00,104882,104888,32,19,6,1,20
2020-01-19 21:00:00-05:00,102889,102700,32,19,6,1,21
2020-01-19 22:00:00-05:00,99905,99411,32,19,6,1,22
2020-01-19 23:00:00-05:00,96822,96342,32,19,6,1,23
2020-01-20 00:00:00-05:00,94779,93531,32,20,0,1,0
2020-01-20 01:00:00-05:00,93917,92533,32,20,0,1,1
2020-01-20 02:00:00-05:00,93874,92455,32,20,0,1,2
2020-01-20 03:00:00-05:00,94652,93387,32,20,0,1,3
2020-01-20 04:00:00-05:00,96838,95982,32,20,0,1,4
2020-01-20 05:00:00-05:00,101422,101306,32,20,0,1,5
2020-01-20 06:00:00-05:00,107484,108754,32,20,0,1,6
2020-01-20 07:00:00-05:00,112122,113650,32,20,0,1,7
2020-01-20 08:00:00-05:00,112987,113661,32,20,0,1,8
2020-01-20 09:00:00-05:00,111848,111560,32,20,0,1,9
2020-01-20 10:00:00-05:00,109854,109194,32,20,0,1,10
2020-01-20 11:00:00-05:00,107580,106702,32,20,0,1,11
2020-01-20 12:00:00-05:00,105348,104700,32,20,0,1,12
2020-01-20 13:00:00-05:00,103656,103065,32,20,0,1,13
2020-01-20 14:00:00-05:00,102594,101777,37,20,0,1,14
2020-01-20 15:00:00-05:00,102873,101765,37,20,0,1,15
2020-01-20 16:00:00-05:00,105684,104168,37,20,0,1,16
2020-01-20 17:00:00-05:00,111754,109735,32,20,0,1,17
2020-01-20 18:00:00-05:00,114847,112786,32,20,0,1,18
2020-01-20 19:00:00-05:00,114380,113267,32,20,0,1,19
2020-01-20 20:00:00-05:00,112804,112459,32,20,0,1,20
2020-01-20 21:00:00-05:00,109746,109493,32,20,0,1,21
2020-01-20 22:00:00-05:00,104978,104760,32,20,0,1,22
2020-01-20 23:00:00-05:00,100847,100396,32,20,0,1,23
2020-01-21 00:00:00-05:00,98085,98530,32,21,1,1,0
2020-01-21 01:00:00-05:00,96811,97474,32,21,1,1,1
2020-01-21 02:00:00-05:00,96744,97239,32,21,1,1,2
2020-01-21 03:00:00-05:00,97526,98027,32,21,1,1,3
2020-01-21 04:00:00-05:00,100109,100416,32,21,1,1,4
2020-01-21 05:00:00-05:00,105870,105777,32,21,1,1,5
2020-01-21 06:00:00-05:00,114375,113822,32,21,1,1,6
2020-01-21 07:00:00-05:00,119139,117866,32,21,1,1,7
2020-01-21 08:00:00-05:00,117309,116024,32,21,1,1,8
2020-01-21 09:00:00-05:00,113294,112346,32,21,1,1,9
2020-01-21 10:00:00-05:00,109874,108938,32,21,1,1,10
2020-01-21 11:00:00-05:00,106795,105967,32,21,1,1,11
2020-01-21 12:00:00-05:00,104184,103524,37,21,1,1,12
2020-01-21 13:00:00-05:00,102330,101842,37,21,1,1,13
2020-01-21 14:00:00-05:00,100916,100689,37,21,1,1,14
2020-01-21 15:00:00-05:00,100866,100722,38,21,1,1,15
2020-01-21 16:00:00-05:00,103580,103334,38,21,1,1,16
2020-01-21 17:00:00-05:00,109737,109266,37,21,1,1,17
2020-01-21 18:00:00-05:00,113721,112603,32,21,1,1,18
2020-01-21 19:00:00-05:00,113575,112874,32,21,1,1,19
2020-01-21 20:00:00-05:00,112442,111873,32,21,1,1,20
2020-01-21 21:00:00-05:00,109511,108937,32,21,1,1,21
2020-01-21 22:00:00-05:00,104646,104013,32,21,1,1,22
2020-01-21 23:00:00-05:00,100563,99672,32,21,1,1,23
2020-01-22 00:00:00-05:00,98032,97910,32,22,2,1,0
2020-01-22 01:00:00-05:00,96964,96796,32,22,2,1,1
2020-01-22 02:00:00-05:00,97103,96517,32,22,2,1,2
2020-01-22 03:00:00-05:00,97817,97271,32,22,2,1,3
2020-01-22 04:00:00-05:00,100513,99530,32,22,2,1,4
2020-01-22 05:00:00-05:00,106314,104907,32,22,2,1,5
2020-01-22 06:00:00-05:00,114886,112840,32,22,2,1,6
2020-01-22 07:00:00-05:00,119546,116707,32,22,2,1,7
2020-01-22 08:00:00-05:00,117079,114294,32,22,2,1,8
2020-01-22 09:00:00-05:00,111545,109856,32,22,2,1,9
2020-01-22 10:00:00-05:00,106747,105730,32,22,2,1,10
2020-01-22 11:00:00-05:00,102625,102309,37,22,2,1,11
2020-01-22 12:00:00-05:00,99527,99525,39,22,2,1,12
2020-01-22 13:00:00-05:00,97420,97618,41,22,2,1,13
2020-01-22 14:00:00-05:00,95936,96232,41,22,2,1,14
2020-01-22 15:00:00-05:00,95867,96220,41,22,2,1,15
2020-01-22 16:00:00-05:00,98462,98896,41,22,2,1,16
2020-01-22 17:00:00-05:00,104501,105025,41,22,2,1,17
2020-01-22 18:00:00-05:00,108282,108268,39,22,2,1,18
2020-01-22 19:00:00-05:00,108421,108521,39,22,2,1,19
2020-01-22 20:00:00-05:00,107421,107850,37,22,2,1,20
2020-01-22 21:00:00-05:00,104569,105105,33,22,2,1,21
2020-01-22 22:00:00-05:00,99768,100443,33,22,2,1,22
2020-01-22 23:00:00-05:00,95582,95925,32,22,2,1,23
2020-01-23 00:00:00-05:00,92800,93739,32,23,3,1,0
2020-01-23 01:00:00-05:00,91667,92315,32,23,3,1,1
2020-01-23 02:00:00-05:00,91305,91917,32,23,3,1,2
2020-01-23 03:00:00-05:00,92230,92382,32,23,3,1,3
2020-01-23 04:00:00-05:00,94574,94596,32,23,3,1,4
2020-01-23 05:00:00-05:00,100024,99773,32,23,3,1,5
2020-01-23 06:00:00-05:00,108286,107733,32,23,3,1,6
2020-01-23 07:00:00-05:00,112623,111854,32,23,3,1,7
2020-01-23 08:00:00-05:00,111073,109980,32,23,3,1,8
2020-01-23 09:00:00-05:00,107739,106211,33,23,3,1,9
2020-01-23 10:00:00-05:00,104428,102853,40,23,3,1,10
2020-01-23 11:00:00-05:00,101131,99956,41,23,3,1,11
2020-01-23 12:00:00-05:00,98993,97522,41,23,3,1,12
2020-01-23 13:00:00-05:00,97652,95953,47,23,3,1,13
2020-01-23 14:00:00-05:00,96434,94979,48,23,3,1,14
2020-01-23 15:00:00-05:00,96284,95015,49,23,3,1,15
2020-01-23 16:00:00-05:00,98223,97731,49,23,3,1,16
2020-01-23 17:00:00-05:00,102475,103376,43,23,3,1,17
2020-01-23 18:00:00-05:00,104298,105536,41,23,3,1,18
2020-01-23 19:00:00-05:00,103658,105388,41,23,3,1,19
2020-01-23 20:00:00-05:00,101672,104381,41,23,3,1,20
2020-01-23 21:00:00-05:00,98315,101435,41,23,3,1,21
2020-01-23 22:00:00-05:00,93305,96512,41,23,3,1,22
2020-01-23 23:00:00-05:00,88608,91621,40,23,3,1,23
2020-01-24 00:00:00-05:00,85492,86878,41,24,4,1,0
2020-01-24 01:00:00-05:00,83625,85003,41,24,4,1,1
2020-01-24 02:00:00-05:00,82720,84152,41,24,4,1,2
2020-01-24 03:00:00-05:00,82859,84207,41,24,4,1,3
2020-01-24 04:00:00-05:00,84765,85945,36,24,4,1,4
2020-01-24 05:00:00-05:00,89542,90607,41,24,4,1,5
2020-01-24 06:00:00-05:00,97077,98262,36,24,4,1,6
2020-01-24 07:00:00-05:00,101590,102940,41,24,4,1,7
2020-01-24 08:00:00-05:00,101155,102508,41,24,4,1,8
2020-01-24 09:00:00-05:00,99281,100742,41,24,4,1,9
2020-01-24 10:00:00-05:00,97451,99107,41,24,4,1,10
2020-01-24 11:00:00-05:00,95441,97286,46,24,4,1,11
2020-01-24 12:00:00-05:00,93842,95515,47,24,4,1,12
2020-01-24 13:00:00-05:00,92599,94305,48,24,4,1,13
2020-01-24 14:00:00-05:00,91727,93448,48,24,4,1,14
2020-01-24 15:00:00-05:00,91248,93247,54,24,4,1,15
2020-01-24 16:00:00-05:00,92508,94914,50,24,4,1,16
2020-01-24 17:00:00-05:00,95454,98577,49,24,4,1,17
2020-01-24 18:00:00-05:00,95912,98939,49,24,4,1,18
2020-01-24 19:00:00-05:00,94150,97337,48,24,4,1,19
2020-01-24 20:00:00-05:00,92339,95531,47,24,4,1,20
2020-01-24 21:00:00-05:00,89508,92766,47,24,4,1,21
2020-01-24 22:00:00-05:00,85624,88750,47,24,4,1,22
2020-01-24 23:00:00-05:00,81186,84257,46,24,4,1,23
2020-01-25 00:00:00-05:00,77958,79579,46,25,5,1,0
2020-01-25 01:00:00-05:00,75645,77140,42,25,5,1,1
2020-01-25 02:00:00-05:00,74387,75669,46,25,5,1,2
2020-01-25 03:00:00-05:00,73921,75020,46,25,5,1,3
2020-01-25 04:00:00-05:00,74293,75416,46,25,5,1,4
2020-01-25 05:00:00-05:00,76220,77108,46,25,5,1,5
2020-01-25 06:00:00-05:00,79316,80039,46,25,5,1,6
2020-01-25 07:00:00-05:00,83113,83751,46,25,5,1,7
2020-01-25 08:00:00-05:00,86343,86711,46,25,5,1,8
2020-01-25 09:00:00-05:00,88890,88649,46,25,5,1,9
2020-01-25 10:00:00-05:00,90024,89245,46,25,5,1,10
2020-01-25 11:00:00-05:00,89860,88828,46,25,5,1,11
2020-01-25 12:00:00-05:00,88942,87862,46,25,5,1,12
2020-01-25 13:00:00-05:00,87535,86754,50,25,5,1,13
2020-01-25 14:00:00-05:00,86612,85961,50,25,5,1,14
2020-01-25 15:00:00-05:00,86136,86015,50,25,5,1,15
2020-01-25 16:00:00-05:00,87287,87944,46,25,5,1,16
2020-01-25 17:00:00-05:00,90652,92006,46,25,5,1,17
2020-01-25 18:00:00-05:00,92317,93267,46,25,5,1,18
2020-01-25 19:00:00-05:00,91458,92406,46,25,5,1,19
2020-01-25 20:00:00-05:00,90207,91269,46,25,5,1,20
2020-01-25 21:00:00-05:00,88286,89254,46,25,5,1,21
2020-01-25 22:00:00-05:00,85392,86332,46,25,5,1,22
2020-01-25 23:00:00-05:00,82190,82882,41,25,5,1,23
2020-01-26 00:00:00-05:00,79653,79855,41,26,6,1,0
2020-01-26 01:00:00-05:00,78018,77984,41,26,6,1,1
2020-01-26 02:00:00-05:00,77288,77004,41,26,6,1,2
2020-01-26 03:00:00-05:00,77195,76735,40,26,6,1,3
2020-01-26 04:00:00-05:00,77747,77328,39,26,6,1,4
2020-01-26 05:00:00-05:00,79492,78944,39,26,6,1,5
2020-01-26 06:00:00-05:00,82047,81579,38,26,6,1,6
2020-01-26 07:00:00-05:00,85094,84766,38,26,6,1,7
2020-01-26 08:00:00-05:00,87082,87010,38,26,6,1,8
2020-01-26 09:00:00-05:00,87246,87637,38,26,6,1,9
2020-01-26 10:00:00-05:00,86421,86982,40,26,6,1,10
2020-01-26 11:00:00-05:00,86137,86032,45,26,6,1,11
2020-01-26 12:00:00-05:00,86031,85332,46,26,6,1,12
2020-01-26 13:00:00-05:00,85391,84454,46,26,6,1,13
2020-01-26 14:00:00-05:00,85036,84002,46,26,6,1,14
2020-01-26 15:00:00-05:00,85770,84656,46,26,6,1,15
2020-01-26 16:00:00-05:00,88427,87677,46,26,6,1,16
2020-01-26 17:00:00-05:00,92925,93401,46,26,6,1,17
2020-01-26 18:00:00-05:00,95779,95428,46,26,6,1,18
2020-01-26 19:00:00-05:00,95719,95039,41,26,6,1,19
2020-01-26 20:00:00-05:00,94181,94151,41,26,6,1,20
2020-01-26 21:00:00-05:00,91457,91667,40,26,6,1,21
2020-01-26 22:00:00-05:00,87637,88187,40,26,6,1,22
2020-01-26 23:00:00-05:00,84360,84476,40,26,6,1,23
2020-01-27 00:00:00-05:00,82014,82034,40,27,0,1,0
2020-01-27 01:00:00-05:00,80755,80787,39,27,0,1,1
2020-01-27 02:00:00-05:00,80563,80415,39,27,0,1,2
2020-01-27 03:00:00-05:00,81021,81094,37,27,0,1,3
2020-01-27 04:00:00-05:00,83675,83406,37,27,0,1,4
2020-01-27 05:00:00-05:00,89136,88812,38,27,0,1,5
2020-01-27 06:00:00-05:00,97294,96824,38,27,0,1,6
2020-01-27 07:00:00-05:00,102392,101938,38,27,0,1,7
2020-01-27 08:00:00-05:00,102097,102023,38,27,0,1,8
2020-01-27 09:00:00-05:00,100462,100459,38,27,0,1,9
2020-01-27 10:00:00-05:00,98960,98973,41,27,0,1,10
2020-01-27 11:00:00-05:00,97563,97375,45,27,0,1,11
2020-01-27 12:00:00-05:00,96757,96033,45,27,0,1,12
2020-01-27 13:00:00-05:00,96244,95010,46,27,0,1,13
2020-01-27 14:00:00-05:00,95357,94144,46,27,0,1,14
2020-01-27 15:00:00-05:00,95218,94221,46,27,0,1,15
2020-01-27 16:00:00-05:00,96782,96470,46,27,0,1,16
2020-01-27 17:00:00-05:00,100650,101444,45,27,0,1,17
2020-01-27 18:00:00-05:00,102882,103338,45,27,0,1,18
2020-01-27 19:00:00-05:00,101826,102674,41,27,0,1,19
2020-01-27 20:00:00-05:00,99918,101173,40,27,0,1,20
2020-01-27 21:00:00-05:00,96327,97931,40,27,0,1,21
2020-01-27 22:00:00-05:00,91178,93004,39,27,0,1,22
2020-01-27 23:00:00-05:00,86352,88345,38,27,0,1,23
2020-01-28 00:00:00-05:00,83046,85735,38,28,1,1,0
2020-01-28 01:00:00-05:00,81210,84115,38,28,1,1,1
2020-01-28 02:00:00-05:00,80559,83567,38,28,1,1,2
2020-01-28 03:00:00-05:00,80719,83924,39,28,1,1,3
2020-01-28 04:00:00-05:00,82937,86037,38,28,1,1,4
2020-01-28 05:00:00-05:00,88077,91411,37,28,1,1,5
2020-01-28 06:00:00-05:00,95909,99855,38,28,1,1,6
2020-01-28 07:00:00-05:00,100968,104921,37,28,1,1,7
2020-01-28 08:00:00-05:00,100788,104387,37,28,1,1,8
2020-01-28 09:00:00-05:00,99579,102462,37,28,1,1,9
2020-01-28 10:00:00-05:00,98855,100844,40,28,1,1,10
2020-01-28 11:00:00-05:00,98574,99207,41,28,1,1,11
2020-01-28 12:00:00-05:00,98097,97912,45,28,1,1,12
2020-01-28 13:00:00-05:00,97814,97011,46,28,1,1,13
2020-01-28 14:00:00-05:00,97212,96374,46,28,1,1,14
2020-01-28 15:00:00-05:00,97256,96492,46,28,1,1,15
2020-01-28 16:00:00-05:00,99029,98838,46,28,1,1,16
2020-01-28 17:00:00-05:00,102732,103777,45,28,1,1,17
2020-01-28 18:00:00-05:00,104642,105926,40,28,1,1,18
2020-01-28 19:00:00-05:00,103744,105170,40,28,1,1,19
2020-01-28 20:00:00-05:00,101883,103731,40,28,1,1,20
2020-01-28 21:00:00-05:00,98444,100551,39,28,1,1,21
2020-01-28 22:00:00-05:00,93344,95557,38,28,1,1,22
2020-01-28 23:00:00-05:00,88597,90859,37,28,1,1,23
2020-01-29 00:00:00-05:00,85459,87543,37,29,2,1,0
2020-01-29 01:00:00-05:00,83743,85929,37,29,2,1,1
2020-01-29 02:00:00-05:00,83206,85383,37,29,2,1,2
2020-01-29 03:00:00-05:00,83459,85811,37,29,2,1,3
2020-01-29 04:00:00-05:00,85353,87932,37,29,2,1,4
2020-01-29 05:00:00-05:00,90611,93281,33,29,2,1,5
2020-01-29 06:00:00-05:00,98669,101578,33,29,2,1,6
2020-01-29 07:00:00-05:00,103484,106369,33,29,2,1,7
2020-01-29 08:00:00-05:00,103353,105558,33,29,2,1,8
2020-01-29 09:00:00-05:00,101774,103255,37,29,2,1,9
2020-01-29 10:00:00-05:00,99945,101207,38,29,2,1,10
2020-01-29 11:00:00-05:00,97502,99356,40,29,2,1,11
2020-01-29 12:00:00-05:00,95787,97847,40,29,2,1,12
2020-01-29 13:00:00-05:00,94770,96810,40,29,2,1,13
2020-01-29 14:00:00-05:00,93757,95988,45,29,2,1,14
2020-01-29 15:00:00-05:00,94247,96032,46,29,2,1,15
2020-01-29 16:00:00-05:00,96536,98353,46,29,2,1,16
2020-01-29 17:00:00-05:00,101370,103295,40,29,2,1,17
2020-01-29 18:00:00-05:00,104540,106084,40,29,2,1,18
2020-01-29 19:00:00-05:00,104242,105967,39,29,2,1,19
2020-01-29 20:00:00-05:00,103237,104999,38,29,2,1,20
2020-01-29 21:00:00-05:00,100177,102092,38,29,2,1,21
2020-01-29 22:00:00-05:00,95524,97330,33,29,2,1,22
2020-01-29 23:00:00-05:00,91235,92765,33,29,2,1,23
2020-01-30 00:00:00-05:00,88700,89826,33,30,3,1,0
2020-01-30 01:00:00-05:00,87161,88419,33,30,3,1,1
2020-01-30 02:00:00-05:00,86911,88103,33,30,3,1,2
2020-01-30 03:00:00-05:00,87734,88659,33,30,3,1,3
2020-01-30 04:00:00-05:00,89976,90962,33,30,3,1,4
2020-01-30 05:00:00-05:00,95432,96428,32,30,3,1,5
2020-01-30 06:00:00-05:00,103905,104842,32,30,3,1,6
2020-01-30 07:00:00-05:00,108446,109534,32,30,3,1,7
2020-01-30 08:00:00-05:00,107035,108291,33,30,3,1,8
2020-01-30 09:00:00-05:00,104141,105379,33,30,3,1,9
2020-01-30 10:00:00-05:00,101839,102862,33,30,3,1,10
2020-01-30 11:00:00-05:00,99562,100586,40,30,3,1,11
2020-01-30 12:00:00-05:00,97845,98750,41,30,3,1,12
2020-01-30 13:00:00-05:00,96713,97519,41,30,3,1,13
2020-01-30 14:00:00-05:00,95911,96621,41,30,3,1,14
2020-01-30 15:00:00-05:00,96180,96601,41,30,3,1,15
2020-01-30 16:00:00-05:00,98220,98914,41,30,3,1,16
2020-01-30 17:00:00-05:00,102270,103813,41,30,3,1,17
2020-01-30 18:00:00-05:00,105099,106516,41,30,3,1,18
2020-01-30 19:00:00-05:00,104806,106526,40,30,3,1,19
2020-01-30 20:00:00-05:00,103307,105436,39,30,3,1,20
2020-01-30 21:00:00-05:00,99980,102444,35,30,3,1,21
2020-01-30 22:00:00-05:00,94972,97605,35,30,3,1,22
2020-01-30 23:00:00-05:00,90414,92927,33,30,3,1,23
2020-01-31 00:00:00-05:00,87418,89027,33,31,4,1,0
2020-01-31 01:00:00-05:00,85616,87349,33,31,4,1,1
2020-01-31 02:00:00-05:00,84909,86677,33,31,4,1,2
2020-01-31 03:00:00-05:00,85112,86928,33,31,4,1,3
2020-01-31 04:00:00-05:00,87085,88936,33,31,4,1,4
2020-01-31 05:00:00-05:00,92018,93800,33,31,4,1,5
2020-01-31 06:00:00-05:00,99803,101561,33,31,4,1,6
2020-01-31 07:00:00-05:00,104297,106157,33,31,4,1,7
2020-01-31 08:00:00-05:00,103616,105635,33,31,4,1,8
2020-01-31 09:00:00-05:00,101788,103493,38,31,4,1,9
2020-01-31 10:00:00-05:00,99952,101425,40,31,4,1,10
2020-01-31 11:00:00-05:00,98398,99348,41,31,4,1,11
2020-01-31 12:00:00-05:00,96728,97391,46,31,4,1,12
2020-01-31 13:00:00-05:00,95690,95903,46,31,4,1,13
2020-01-31 14:00:00-05:00,94788,94749,46,31,4,1,14
2020-01-31 15:00:00-05:00,94650,94373,46,31,4,1,15
2020-01-31 16:00:00-05:00,95836,95826,46,31,4,1,16
2020-01-31 17:00:00-05:00,98677,99522,46,31,4,1,17
2020-01-31 18:00:00-05:00,99754,101129,41,31,4,1,18
2020-01-31 19:00:00-05:00,98251,99919,41,31,4,1,19
2020-01-31 20:00:00-05:00,96454,98248,41,31,4,1,20
2020-01-31 21:00:00-05:00,93890,95719,41,31,4,1,21
2020-01-31 22:00:00-05:00,89892,91904,41,31,4,1,22
2020-01-31 23:00:00-05:00,85635,87708,40,31,4,1,23
2020-02-01 00:00:00-05:00,82640,84547,39,1,5,2,0
2020-02-01 01:00:00-05:00,80780,82477,39,1,5,2,1
2020-02-01 02:00:00-05:00,79934,81360,38,1,5,2,2
2020-02-01 03:00:00-05:00,79739,81006,39,1,5,2,3
2020-02-01 04:00:00-05:00,80601,81647,38,1,5,2,4
2020-02-01 05:00:00-05:00,82525,83590,39,1,5,2,5
2020-02-01 06:00:00-05:00,85607,86774,38,1,5,2,6
2020-02-01 07:00:00-05:00,88978,90309,38,1,5,2,7
2020-02-01 08:00:00-05:00,91434,92632,38,1,5,2,8
2020-02-01 09:00:00-05:00,92437,93512,40,1,5,2,9
2020-02-01 10:00:00-05:00,92000,93042,40,1,5,2,10
2020-02-01 11:00:00-05:00,90616,91836,46,1,5,2,11
2020-02-01 12:00:00-05:00,88924,90244,46,1,5,2,12
2020-02-01 13:00:00-05:00,87269,88560,46,1,5,2,13
2020-02-01 14:00:00-05:00,86164,87376,46,1,5,2,14
2020-02-01 15:00:00-05:00,86333,87253,46,1,5,2,15
2020-02-01 16:00:00-05:00,87668,88908,46,1,5,2,16
2020-02-01 17:00:00-05:00,90958,92546,46,1,5,2,17
2020-02-01 18:00:00-05:00,92590,94289,46,1,5,2,18
2020-02-01 19:00:00-05:00,91891,93661,46,1,5,2,19
2020-02-01 20:00:00-05:00,90723,92443,41,1,5,2,20
2020-02-01 21:00:00-05:00,88549,90376,41,1,5,2,21
2020-02-01 22:00:00-05:00,85467,87343,41,1,5,2,22
2020-02-01 23:00:00-05:00,81913,83925,41,1,5,2,23
2020-02-02 00:00:00-05:00,79099,80730,41,2,6,2,0
2020-02-02 01:00:00-05:00,77379,78931,41,2,6,2,1
2020-02-02 02:00:00-05:00,76561,77954,41,2,6,2,2
2020-02-02 03:00:00-05:00,76661,77668,41,2,6,2,3
2020-02-02 04:00:00-05:00,77377,78141,41,2,6,2,4
2020-02-02 05:00:00-05:00,78989,79743,41,2,6,2,5
2020-02-02 06:00:00-05:00,81817,82288,41,2,6,2,6
2020-02-02 07:00:00-05:00,84695,85068,41,2,6,2,7
2020-02-02 08:00:00-05:00,85785,86818,40,2,6,2,8
2020-02-02 09:00:00-05:00,85500,86953,41,2,6,2,9
2020-02-02 10:00:00-05:00,85080,85753,42,2,6,2,10
2020-02-02 11:00:00-05:00,84618,84413,48,2,6,2,11
2020-02-02 12:00:00-05:00,83639,83424,48,2,6,2,12
2020-02-02 13:00:00-05:00,82102,82221,50,2,6,2,13
2020-02-02 14:00:00-05:00,80809,81445,50,2,6,2,14
2020-02-02 15:00:00-05:00,80840,81596,52,2,6,2,15
2020-02-02 16:00:00-05:00,82487,83846,52,2,6,2,16
2020-02-02 17:00:00-05:00,86370,88346,52,2,6,2,17
2020-02-02 18:00:00-05:00,88733,90850,51,2,6,2,18
2020-02-02 19:00:00-05:00,86974,90935,50,2,6,2,19
2020-02-02 20:00:00-05:00,85530,90051,50,2,6,2,20
2020-02-02 21:00:00-05:00,83744,87372,45,2,6,2,21
2020-02-02 22:00:00-05:00,81027,83635,45,2,6,2,22
2020-02-02 23:00:00-05:00,77758,79862,45,2,6,2,23
2020-02-03 00:00:00-05:00,74586,75882,45,3,0,2,0
2020-02-03 01:00:00-05:00,73106,74460,49,3,0,2,1
2020-02-03 02:00:00-05:00,72848,73956,48,3,0,2,2
2020-02-03 03:00:00-05:00,73576,74400,47,3,0,2,3
2020-02-03 04:00:00-05:00,75982,76558,46,3,0,2,4
2020-02-03 05:00:00-05:00,81484,81847,46,3,0,2,5
2020-02-03 06:00:00-05:00,90034,90106,46,3,0,2,6
2020-02-03 07:00:00-05:00,95100,95289,42,3,0,2,7
2020-02-03 08:00:00-05:00,94249,95296,46,3,0,2,8
2020-02-03 09:00:00-05:00,91249,93747,48,3,0,2,9
2020-02-03 10:00:00-05:00,88609,92224,49,3,0,2,10
2020-02-03 11:00:00-05:00,86227,90488,54,3,0,2,11
2020-02-03 12:00:00-05:00,84674,89223,56,3,0,2,12
2020-02-03 13:00:00-05:00,83597,88368,58,3,0,2,13
2020-02-03 14:00:00-05:00,82851,87421,58,3,0,2,14
2020-02-03 15:00:00-05:00,82502,87249,59,3,0,2,15
2020-02-03 16:00:00-05:00,83871,88639,58,3,0,2,16
2020-02-03 17:00:00-05:00,87730,92458,58,3,0,2,17
2020-02-03 18:00:00-05:00,91293,94294,58,3,0,2,18
2020-02-03 19:00:00-05:00,90955,93868,53,3,0,2,19
2020-02-03 20:00:00-05:00,89138,92180,53,3,0,2,20
2020-02-03 21:00:00-05:00,85641,88807,52,3,0,2,21
2020-02-03 22:00:00-05:00,80783,83818,52,3,0,2,22
2020-02-03 23:00:00-05:00,76156,79011,52,3,0,2,23
2020-02-04 00:00:00-05:00,72742,73682,53,4,1,2,0
2020-02-04 01:00:00-05:00,70950,71602,53,4,1,2,1
2020-02-04 02:00:00-05:00,69817,70690,53,4,1,2,2
2020-02-04 03:00:00-05:00,69706,70656,53,4,1,2,3
2020-02-04 04:00:00-05:00,71259,72309,53,4,1,2,4
2020-02-04 05:00:00-05:00,75887,77056,53,4,1,2,5
2020-02-04 06:00:00-05:00,83723,84989,53,4,1,2,6
2020-02-04 07:00:00-05:00,88728,90084,52,4,1,2,7
2020-02-04 08:00:00-05:00,89184,90510,52,4,1,2,8
2020-02-04 09:00:00-05:00,89334,90124,52,4,1,2,9
2020-02-04 10:00:00-05:00,89111,89844,52,4,1,2,10
2020-02-04 11:00:00-05:00,88475,89210,56,4,1,2,11
2020-02-04 12:00:00-05:00,87762,88581,56,4,1,2,12
2020-02-04 13:00:00-05:00,87082,88247,56,4,1,2,13
2020-02-04 14:00:00-05:00,86461,87854,56,4,1,2,14
2020-02-04 15:00:00-05:00,86508,88043,56,4,1,2,15
2020-02-04 16:00:00-05:00,88006,89462,55,4,1,2,16
2020-02-04 17:00:00-05:00,91611,92826,55,4,1,2,17
2020-02-04 18:00:00-05:00,93791,94748,54,4,1,2,18
2020-02-04 19:00:00-05:00,92956,93814,54,4,1,2,19
2020-02-04 20:00:00-05:00,90989,92102,52,4,1,2,20
2020-02-04 21:00:00-05:00,87281,88861,52,4,1,2,21
2020-02-04 22:00:00-05:00,82607,83976,52,4,1,2,22
2020-02-04 23:00:00-05:00,78311,79130,52,4,1,2,23
2020-02-05 00:00:00-05:00,74745,76619,51,5,2,2,0
2020-02-05 01:00:00-05:00,72975,74638,46,5,2,2,1
2020-02-05 02:00:00-05:00,72339,73812,46,5,2,2,2
2020-02-05 03:00:00-05:00,72672,73935,46,5,2,2,3
2020-02-05 04:00:00-05:00,74681,75765,45,5,2,2,4
2020-02-05 05:00:00-05:00,79900,80735,45,5,2,2,5
2020-02-05 06:00:00-05:00,88224,89018,45,5,2,2,6
