bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
11/30/2024 2:00:00 AM,11/29/2024 9:00:00 PM,168053.40,169199.30,173421.70
11/30/2024 3:00:00 AM,11/29/2024 10:00:00 PM,167799.40,168798.30,173421.70
11/30/2024 4:00:00 AM,11/29/2024 11:00:00 PM,167979.40,168978.30,173421.70
11/30/2024 5:00:00 AM,11/30/2024 12:00:00 AM,166770.40,167185.40,173421.70
11/30/2024 6:00:00 AM,11/30/2024 1:00:00 AM,166559.50,166980.70,173421.70
11/30/2024 7:00:00 AM,11/30/2024 2:00:00 AM,166737.60,167092.20,173421.70
11/30/2024 8:00:00 AM,11/30/2024 3:00:00 AM,165176.90,165542.20,173421.70
11/30/2024 9:00:00 AM,11/30/2024 4:00:00 AM,165964.10,166372.60,173421.70
11/30/2024 10:00:00 AM,11/30/2024 5:00:00 AM,166575.70,166795.70,173421.70
11/30/2024 11:00:00 AM,11/30/2024 6:00:00 AM,166689.40,167049.20,173421.70
11/30/2024 12:00:00 PM,11/30/2024 7:00:00 AM,168491.30,168755.10,173421.70
11/30/2024 1:00:00 PM,11/30/2024 8:00:00 AM,171348.30,171533.90,173421.70
11/30/2024 2:00:00 PM,11/30/2024 9:00:00 AM,173069.90,173165.20,173421.70
11/30/2024 3:00:00 PM,11/30/2024 10:00:00 AM,172576.70,172679.80,173421.70
11/30/2024 4:00:00 PM,11/30/2024 11:00:00 AM,172866.50,172961.00,173421.70
11/30/2024 5:00:00 PM,11/30/2024 12:00:00 PM,173257.40,173340.40,173421.70
11/30/2024 6:00:00 PM,11/30/2024 1:00:00 PM,173433.70,173509.90,173421.70
11/30/2024 7:00:00 PM,11/30/2024 2:00:00 PM,172882.40,172985.50,173421.70
11/30/2024 8:00:00 PM,11/30/2024 3:00:00 PM,171372.40,171480.10,173421.70
11/30/2024 9:00:00 PM,11/30/2024 4:00:00 PM,168988.80,169067.20,173421.70
11/30/2024 10:00:00 PM,11/30/2024 5:00:00 PM,169259.60,169369.80,173421.70
11/30/2024 11:00:00 PM,11/30/2024 6:00:00 PM,169570.70,169713.30,173421.70
12/1/2024 12:00:00 AM,11/30/2024 7:00:00 PM,167796.30,168785.40,173421.70
12/1/2024 1:00:00 AM,11/30/2024 8:00:00 PM,167817.10,168791.20,173421.70
12/1/2024 2:00:00 AM,11/30/2024 9:00:00 PM,167820.60,168827.70,173421.70
12/1/2024 3:00:00 AM,11/30/2024 10:00:00 PM,167493.80,168500.90,173421.70
12/1/2024 4:00:00 AM,11/30/2024 11:00:00 PM,167783.60,168790.70,173421.70
12/1/2024 5:00:00 AM,12/1/2024 12:00:00 AM,167705.70,167990.10,173335.50
12/1/2024 6:00:00 AM,12/1/2024 1:00:00 AM,167800.30,168072.50,173335.50
12/1/2024 7:00:00 AM,12/1/2024 2:00:00 AM,167814.50,168105.20,173335.50
12/1/2024 8:00:00 AM,12/1/2024 3:00:00 AM,167162.20,167453.80,173335.50
12/1/2024 9:00:00 AM,12/1/2024 4:00:00 AM,167390.30,167677.20,173335.50
12/1/2024 10:00:00 AM,12/1/2024 5:00:00 AM,167893.60,168126.50,173335.50
12/1/2024 11:00:00 AM,12/1/2024 6:00:00 AM,168585.10,168909.60,173335.50
12/1/2024 12:00:00 PM,12/1/2024 7:00:00 AM,169744.70,169935.00,173335.50
12/1/2024 1:00:00 PM,12/1/2024 8:00:00 AM,171456.00,171629.60,173335.50
12/1/2024 2:00:00 PM,12/1/2024 9:00:00 AM,173069.30,173339.40,173335.50
12/1/2024 3:00:00 PM,12/1/2024 10:00:00 AM,172170.60,172340.80,173335.50
12/1/2024 4:00:00 PM,12/1/2024 11:00:00 AM,171386.50,171549.60,173335.50
12/1/2024 5:00:00 PM,12/1/2024 12:00:00 PM,171551.20,171707.20,173335.50
12/1/2024 6:00:00 PM,12/1/2024 1:00:00 PM,171531.70,171688.90,173335.50
12/1/2024 7:00:00 PM,12/1/2024 2:00:00 PM,170606.50,170754.00,173335.50
12/1/2024 8:00:00 PM,12/1/2024 3:00:00 PM,169889.40,170041.90,173335.50
12/1/2024 9:00:00 PM,12/1/2024 4:00:00 PM,168745.40,168907.30,173335.50
12/1/2024 10:00:00 PM,12/1/2024 5:00:00 PM,168385.80,168571.10,173335.50
12/1/2024 11:00:00 PM,12/1/2024 6:00:00 PM,168248.60,168435.90,173335.50
12/2/2024 12:00:00 AM,12/1/2024 7:00:00 PM,168430.00,169467.90,173335.50
12/2/2024 1:00:00 AM,12/1/2024 8:00:00 PM,168091.10,169113.00,173335.50
12/2/2024 2:00:00 AM,12/1/2024 9:00:00 PM,168234.80,169285.70,173335.50
12/2/2024 3:00:00 AM,12/1/2024 10:00:00 PM,168340.30,169391.20,173335.50
12/2/2024 4:00:00 AM,12/1/2024 11:00:00 PM,168422.80,169478.70,173335.50
12/2/2024 5:00:00 AM,12/2/2024 12:00:00 AM,164246.10,164742.40,173335.50
12/2/2024 6:00:00 AM,12/2/2024 1:00:00 AM,163775.50,164360.60,173335.50
12/2/2024 7:00:00 AM,12/2/2024 2:00:00 AM,163562.80,164151.10,173335.50
12/2/2024 8:00:00 AM,12/2/2024 3:00:00 AM,163354.30,163837.00,173335.50
12/2/2024 9:00:00 AM,12/2/2024 4:00:00 AM,163247.10,163747.70,173335.50
12/2/2024 10:00:00 AM,12/2/2024 5:00:00 AM,163063.60,163492.10,173335.50
12/2/2024 11:00:00 AM,12/2/2024 6:00:00 AM,164597.00,165024.00,173335.50
12/2/2024 12:00:00 PM,12/2/2024 7:00:00 AM,165233.60,165471.50,173335.50
12/2/2024 1:00:00 PM,12/2/2024 8:00:00 AM,167285.30,167669.50,173335.50
12/2/2024 2:00:00 PM,12/2/2024 9:00:00 AM,167854.40,168114.60,173335.50
12/2/2024 3:00:00 PM,12/2/2024 10:00:00 AM,167665.80,167937.90,173335.50
12/2/2024 4:00:00 PM,12/2/2024 11:00:00 AM,167444.10,167797.40,173335.50
12/2/2024 5:00:00 PM,12/2/2024 12:00:00 PM,167786.30,168126.20,173335.50
12/2/2024 6:00:00 PM,12/2/2024 1:00:00 PM,168645.40,168885.50,173335.50
12/2/2024 7:00:00 PM,12/2/2024 2:00:00 PM,167491.10,167842.10,173335.50
12/2/2024 8:00:00 PM,12/2/2024 3:00:00 PM,166733.20,167028.10,173335.50
12/2/2024 9:00:00 PM,12/2/2024 4:00:00 PM,166928.90,167152.20,173335.50
12/2/2024 10:00:00 PM,12/2/2024 5:00:00 PM,165653.00,165908.90,173335.50
12/2/2024 11:00:00 PM,12/2/2024 6:00:00 PM,166007.20,166310.00,173335.50
12/3/2024 12:00:00 AM,12/2/2024 7:00:00 PM,166141.10,167254.20,173335.50
12/3/2024 1:00:00 AM,12/2/2024 8:00:00 PM,165530.10,166634.60,173335.50
12/3/2024 2:00:00 AM,12/2/2024 9:00:00 PM,165834.20,166985.70,173335.50
12/3/2024 3:00:00 AM,12/2/2024 10:00:00 PM,166549.00,167705.50,173335.50
12/3/2024 4:00:00 AM,12/2/2024 11:00:00 PM,166759.00,167915.50,173335.50
12/3/2024 5:00:00 AM,12/3/2024 12:00:00 AM,163962.80,164244.90,173335.50
12/3/2024 6:00:00 AM,12/3/2024 1:00:00 AM,163842.80,164101.40,173335.50
12/3/2024 7:00:00 AM,12/3/2024 2:00:00 AM,163306.00,163715.90,173335.50
12/3/2024 8:00:00 AM,12/3/2024 3:00:00 AM,163786.10,164202.00,173335.50
12/3/2024 9:00:00 AM,12/3/2024 4:00:00 AM,163768.10,164190.70,173335.50
12/3/2024 10:00:00 AM,12/3/2024 5:00:00 AM,164969.10,165249.60,173335.50
12/3/2024 11:00:00 AM,12/3/2024 6:00:00 AM,167322.30,167605.90,173335.50
12/3/2024 12:00:00 PM,12/3/2024 7:00:00 AM,166978.30,167143.60,173335.50
12/3/2024 1:00:00 PM,12/3/2024 8:00:00 AM,168871.10,169364.00,173335.50
12/3/2024 2:00:00 PM,12/3/2024 9:00:00 AM,168503.80,168733.60,173335.50
12/3/2024 3:00:00 PM,12/3/2024 10:00:00 AM,168477.10,168711.90,173335.50
12/3/2024 4:00:00 PM,12/3/2024 11:00:00 AM,168858.30,168977.30,173335.50
12/3/2024 5:00:00 PM,12/3/2024 12:00:00 PM,169917.20,170116.20,173335.50
12/3/2024 6:00:00 PM,12/3/2024 1:00:00 PM,170246.50,170349.90,173335.50
12/3/2024 7:00:00 PM,12/3/2024 2:00:00 PM,170340.30,170512.40,173335.50
12/3/2024 8:00:00 PM,12/3/2024 3:00:00 PM,169462.80,169602.60,173335.50
12/3/2024 9:00:00 PM,12/3/2024 4:00:00 PM,168197.00,168347.40,173335.50
12/3/2024 10:00:00 PM,12/3/2024 5:00:00 PM,167977.70,168146.80,173335.50
12/3/2024 11:00:00 PM,12/3/2024 6:00:00 PM,169668.10,169808.10,173335.50
12/4/2024 12:00:00 AM,12/3/2024 7:00:00 PM,167012.30,167998.60,173335.50
12/4/2024 1:00:00 AM,12/3/2024 8:00:00 PM,166808.80,167803.10,173335.50
12/4/2024 2:00:00 AM,12/3/2024 9:00:00 PM,167289.80,168313.10,173335.50
12/4/2024 3:00:00 AM,12/3/2024 10:00:00 PM,167110.90,168101.20,173335.50
12/4/2024 4:00:00 AM,12/3/2024 11:00:00 PM,167036.60,168028.90,173335.50
12/4/2024 5:00:00 AM,12/4/2024 12:00:00 AM,168635.70,168773.20,173340.10
12/4/2024 6:00:00 AM,12/4/2024 1:00:00 AM,168895.40,169024.30,173340.10
12/4/2024 7:00:00 AM,12/4/2024 2:00:00 AM,169023.80,169147.40,173340.10
12/4/2024 8:00:00 AM,12/4/2024 3:00:00 AM,168584.20,168710.30,173340.10
12/4/2024 9:00:00 AM,12/4/2024 4:00:00 AM,169090.60,169213.80,173340.10
12/4/2024 10:00:00 AM,12/4/2024 5:00:00 AM,169295.00,171898.30,173340.10
12/4/2024 11:00:00 AM,12/4/2024 6:00:00 AM,170921.60,173527.80,173340.10
12/4/2024 12:00:00 PM,12/4/2024 7:00:00 AM,171588.70,174086.90,173340.10
12/4/2024 1:00:00 PM,12/4/2024 8:00:00 AM,173563.00,176131.30,173340.10
12/4/2024 2:00:00 PM,12/4/2024 9:00:00 AM,172744.90,173064.90,173340.10
12/4/2024 3:00:00 PM,12/4/2024 10:00:00 AM,173282.90,173631.80,173340.10
12/4/2024 4:00:00 PM,12/4/2024 11:00:00 AM,172643.40,173202.80,173340.10
12/4/2024 5:00:00 PM,12/4/2024 12:00:00 PM,172629.20,173213.20,173340.10
12/4/2024 6:00:00 PM,12/4/2024 1:00:00 PM,171788.10,172373.20,173340.10
12/4/2024 7:00:00 PM,12/4/2024 2:00:00 PM,171088.10,171631.10,173340.10
12/4/2024 8:00:00 PM,12/4/2024 3:00:00 PM,171435.80,171993.10,173340.10
12/4/2024 9:00:00 PM,12/4/2024 4:00:00 PM,171696.40,172245.80,173340.10
12/4/2024 10:00:00 PM,12/4/2024 5:00:00 PM,171627.30,172167.90,173340.10
12/4/2024 11:00:00 PM,12/4/2024 6:00:00 PM,171128.30,171674.90,173340.10
12/5/2024 12:00:00 AM,12/4/2024 7:00:00 PM,168378.70,169119.20,173340.10
12/5/2024 1:00:00 AM,12/4/2024 8:00:00 PM,168107.70,169120.20,173340.10
12/5/2024 2:00:00 AM,12/4/2024 9:00:00 PM,167703.00,168798.50,173340.10
12/5/2024 3:00:00 AM,12/4/2024 10:00:00 PM,167266.60,168378.10,173340.10
12/5/2024 4:00:00 AM,12/4/2024 11:00:00 PM,167642.10,168753.60,173340.10
12/5/2024 5:00:00 AM,12/5/2024 12:00:00 AM,169420.50,169517.00,173340.10
12/5/2024 6:00:00 AM,12/5/2024 1:00:00 AM,169764.40,169862.50,173340.10
12/5/2024 7:00:00 AM,12/5/2024 2:00:00 AM,169785.30,169883.00,173340.10
12/5/2024 8:00:00 AM,12/5/2024 3:00:00 AM,169719.60,169820.40,173340.10
12/5/2024 9:00:00 AM,12/5/2024 4:00:00 AM,169314.00,169415.00,173340.10
12/5/2024 10:00:00 AM,12/5/2024 5:00:00 AM,169386.90,169490.40,173340.10
12/5/2024 11:00:00 AM,12/5/2024 6:00:00 AM,171616.00,171695.90,173340.10
12/5/2024 12:00:00 PM,12/5/2024 7:00:00 AM,172781.50,172813.00,173340.10
12/5/2024 1:00:00 PM,12/5/2024 8:00:00 AM,174436.90,174480.80,173340.10
12/5/2024 2:00:00 PM,12/5/2024 9:00:00 AM,174896.20,174926.80,173340.10
12/5/2024 3:00:00 PM,12/5/2024 10:00:00 AM,175077.10,175399.00,173340.10
12/5/2024 4:00:00 PM,12/5/2024 11:00:00 AM,174862.00,175249.10,173340.10
12/5/2024 5:00:00 PM,12/5/2024 12:00:00 PM,174511.70,174912.70,173340.10
12/5/2024 6:00:00 PM,12/5/2024 1:00:00 PM,173646.20,173805.50,173340.10
12/5/2024 7:00:00 PM,12/5/2024 2:00:00 PM,173478.30,173646.90,173340.10
12/5/2024 8:00:00 PM,12/5/2024 3:00:00 PM,172594.60,172760.20,173340.10
12/5/2024 9:00:00 PM,12/5/2024 4:00:00 PM,170840.00,171013.00,173340.10
12/5/2024 10:00:00 PM,12/5/2024 5:00:00 PM,170311.30,170445.40,173340.10
12/5/2024 11:00:00 PM,12/5/2024 6:00:00 PM,170105.80,170314.90,173340.10
12/6/2024 12:00:00 AM,12/5/2024 7:00:00 PM,167423.30,168413.80,173340.10
12/6/2024 1:00:00 AM,12/5/2024 8:00:00 PM,168055.70,169484.50,173340.10
12/6/2024 2:00:00 AM,12/5/2024 9:00:00 PM,168027.90,169518.70,173340.10
12/6/2024 3:00:00 AM,12/5/2024 10:00:00 PM,168013.40,169504.20,173340.10
12/6/2024 4:00:00 AM,12/5/2024 11:00:00 PM,167936.60,169427.40,173340.10
12/6/2024 5:00:00 AM,12/6/2024 12:00:00 AM,165332.70,165577.60,173340.10
12/6/2024 6:00:00 AM,12/6/2024 1:00:00 AM,164246.70,164465.70,173340.10
12/6/2024 7:00:00 AM,12/6/2024 2:00:00 AM,163648.50,163873.20,173340.10
12/6/2024 8:00:00 AM,12/6/2024 3:00:00 AM,163528.20,163768.00,173340.10
12/6/2024 9:00:00 AM,12/6/2024 4:00:00 AM,163917.60,164151.70,173340.10
12/6/2024 10:00:00 AM,12/6/2024 5:00:00 AM,163839.90,164066.30,173340.10
12/6/2024 11:00:00 AM,12/6/2024 6:00:00 AM,165595.10,165806.60,173340.10
12/6/2024 12:00:00 PM,12/6/2024 7:00:00 AM,166402.50,166521.70,173340.10
12/6/2024 1:00:00 PM,12/6/2024 8:00:00 AM,169891.50,170115.40,173340.10
12/6/2024 2:00:00 PM,12/6/2024 9:00:00 AM,171070.90,171236.80,173340.10
12/6/2024 3:00:00 PM,12/6/2024 10:00:00 AM,170811.20,171019.50,173340.10
12/6/2024 4:00:00 PM,12/6/2024 11:00:00 AM,171129.80,171345.00,173340.10
12/6/2024 5:00:00 PM,12/6/2024 12:00:00 PM,171515.50,171689.00,173340.10
12/6/2024 6:00:00 PM,12/6/2024 1:00:00 PM,172321.90,172504.40,173340.10
12/6/2024 7:00:00 PM,12/6/2024 2:00:00 PM,172292.00,172465.20,173340.10
12/6/2024 8:00:00 PM,12/6/2024 3:00:00 PM,171185.60,171320.80,173340.10
12/6/2024 9:00:00 PM,12/6/2024 4:00:00 PM,169026.50,169187.80,173340.10
12/6/2024 10:00:00 PM,12/6/2024 5:00:00 PM,168635.20,168803.20,173340.10
12/6/2024 11:00:00 PM,12/6/2024 6:00:00 PM,168959.40,169092.50,173340.10
12/7/2024 12:00:00 AM,12/6/2024 7:00:00 PM,166198.70,167177.40,173340.10
12/7/2024 1:00:00 AM,12/6/2024 8:00:00 PM,165498.10,166507.30,173340.10
12/7/2024 2:00:00 AM,12/6/2024 9:00:00 PM,165856.80,166895.00,173340.10
12/7/2024 3:00:00 AM,12/6/2024 10:00:00 PM,165588.40,166665.10,173340.10
12/7/2024 4:00:00 AM,12/6/2024 11:00:00 PM,165339.40,166416.10,173340.10
12/7/2024 5:00:00 AM,12/7/2024 12:00:00 AM,165638.10,165808.40,173340.10
12/7/2024 6:00:00 AM,12/7/2024 1:00:00 AM,164637.10,164807.00,173340.10
12/7/2024 7:00:00 AM,12/7/2024 2:00:00 AM,164360.20,164536.90,173340.10
12/7/2024 8:00:00 AM,12/7/2024 3:00:00 AM,164144.00,164331.20,173340.10
12/7/2024 9:00:00 AM,12/7/2024 4:00:00 AM,165214.40,165420.50,173340.10
12/7/2024 10:00:00 AM,12/7/2024 5:00:00 AM,166714.30,166901.80,173340.10
12/7/2024 11:00:00 AM,12/7/2024 6:00:00 AM,167314.90,167485.50,173340.10
12/7/2024 12:00:00 PM,12/7/2024 7:00:00 AM,168777.80,168810.60,173340.10
12/7/2024 1:00:00 PM,12/7/2024 8:00:00 AM,171579.30,171659.40,173340.10
12/7/2024 2:00:00 PM,12/7/2024 9:00:00 AM,172631.90,172711.50,173340.10
12/7/2024 3:00:00 PM,12/7/2024 10:00:00 AM,170895.00,171010.30,173340.10
12/7/2024 4:00:00 PM,12/7/2024 11:00:00 AM,171209.40,171283.50,173340.10
12/7/2024 5:00:00 PM,12/7/2024 12:00:00 PM,171869.90,171928.50,173340.10
12/7/2024 6:00:00 PM,12/7/2024 1:00:00 PM,172890.80,172935.40,173340.10
12/7/2024 7:00:00 PM,12/7/2024 2:00:00 PM,172657.50,172690.80,173340.10
12/7/2024 8:00:00 PM,12/7/2024 3:00:00 PM,171177.60,171213.00,173340.10
12/7/2024 9:00:00 PM,12/7/2024 4:00:00 PM,170319.90,170366.80,173340.10
12/7/2024 10:00:00 PM,12/7/2024 5:00:00 PM,170456.20,170481.50,173340.10
12/7/2024 11:00:00 PM,12/7/2024 6:00:00 PM,171121.90,171143.50,173340.10
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,168189.00,169161.40,173340.10
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,168473.80,169446.20,173340.10
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,168439.10,169473.50,173340.10
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,168337.50,169371.90,173340.10
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,168481.10,169515.50,173340.10
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,169139.20,169262.50,173365.90
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,169171.60,169297.40,173365.90
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,169605.30,169737.50,173365.90
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,169750.30,169879.10,173365.90
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,169394.90,169531.90,173365.90
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,169550.90,169699.40,173365.90
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,170495.60,170655.70,173365.90
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,171234.60,171359.90,173365.90
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,173152.90,173273.30,173365.90
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,173432.90,173601.10,173365.90
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,172518.20,172694.30,173365.90
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,172046.00,172229.70,173365.90
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,171093.80,171282.70,173365.90
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,170834.50,171061.10,173365.90
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,170264.60,170480.50,173365.90
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,168683.90,168839.50,173365.90
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,167808.00,167969.50,173365.90
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,168646.90,168789.20,173365.90
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,169823.00,169929.20,173365.90
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,167414.80,168395.40,173365.90
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,166741.50,167708.10,173365.90
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,166715.70,167711.30,173365.90
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,167037.20,168038.30,173365.90
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,166845.20,167860.30,173365.90
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,166715.10,166874.80,173365.90
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,166627.50,166812.70,173365.90
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,166851.20,167060.80,173365.90
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,166712.60,166863.70,173365.90
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,167041.60,167237.10,173365.90
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,167475.60,167647.40,173365.90
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,169727.40,169903.20,173365.90
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,169254.30,169255.30,173365.90
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,169182.80,169510.90,173365.90
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,168515.40,168581.20,173365.90
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,167549.60,167796.00,173365.90
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,167173.80,167361.20,173365.90
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,166238.60,166382.20,173365.90
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,165908.60,166089.80,173365.90
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,165310.00,165476.10,173365.90
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,164830.50,164940.80,173365.90
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,164734.30,164923.20,173365.90
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,164904.50,165057.00,173365.90
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,165450.30,165688.20,173365.90
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,166017.80,166960.40,173365.90
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,166122.20,167086.80,173365.90
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,166630.60,167629.70,173365.90
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,166480.70,167510.80,173365.90
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,166667.30,167699.40,173365.90
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,161222.20,161374.80,173365.90
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,161244.40,161495.70,173365.90
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,161093.50,161206.10,173365.90
12/10/2024 8:00:00 AM,12/10/2024 3:00:00 AM,160981.90,161229.50,173365.90
12/10/2024 9:00:00 AM,12/10/2024 4:00:00 AM,160793.10,161038.60,173365.90
12/10/2024 10:00:00 AM,12/10/2024 5:00:00 AM,160996.90,161172.40,173365.90
12/10/2024 11:00:00 AM,12/10/2024 6:00:00 AM,162959.20,163116.10,173365.90
12/10/2024 12:00:00 PM,12/10/2024 7:00:00 AM,162764.90,163237.70,173365.90
12/10/2024 1:00:00 PM,12/10/2024 8:00:00 AM,162743.90,163100.50,173365.90
12/10/2024 2:00:00 PM,12/10/2024 9:00:00 AM,161561.80,161929.70,173365.90
12/10/2024 3:00:00 PM,12/10/2024 10:00:00 AM,160373.50,160733.60,173365.90
12/10/2024 4:00:00 PM,12/10/2024 11:00:00 AM,160429.90,160798.70,173365.90
12/10/2024 5:00:00 PM,12/10/2024 12:00:00 PM,159828.80,160203.30,173365.90
12/10/2024 6:00:00 PM,12/10/2024 1:00:00 PM,160194.40,160645.40,173365.90
12/10/2024 7:00:00 PM,12/10/2024 2:00:00 PM,161188.20,161600.90,173365.90
12/10/2024 8:00:00 PM,12/10/2024 3:00:00 PM,162544.70,162970.30,173365.90
12/10/2024 9:00:00 PM,12/10/2024 4:00:00 PM,163553.90,163910.20,173365.90
12/10/2024 10:00:00 PM,12/10/2024 5:00:00 PM,163595.10,163701.90,173365.90
12/10/2024 11:00:00 PM,12/10/2024 6:00:00 PM,163724.30,163860.70,173365.90
12/11/2024 12:00:00 AM,12/10/2024 7:00:00 PM,165033.60,165997.80,173365.90
12/11/2024 1:00:00 AM,12/10/2024 8:00:00 PM,164870.30,165914.50,173365.90
12/11/2024 2:00:00 AM,12/10/2024 9:00:00 PM,165020.00,166074.70,173365.90
12/11/2024 3:00:00 AM,12/10/2024 10:00:00 PM,164976.60,166031.30,173365.90
12/11/2024 4:00:00 AM,12/10/2024 11:00:00 PM,165813.70,166872.40,173365.90
12/11/2024 5:00:00 AM,12/11/2024 12:00:00 AM,160751.80,161161.50,173340.10
12/11/2024 6:00:00 AM,12/11/2024 1:00:00 AM,160369.80,160603.30,173340.10
12/11/2024 7:00:00 AM,12/11/2024 2:00:00 AM,160438.70,160669.50,173340.10
12/11/2024 8:00:00 AM,12/11/2024 3:00:00 AM,160695.20,160934.90,173340.10
12/11/2024 9:00:00 AM,12/11/2024 4:00:00 AM,160545.10,160810.50,173340.10
12/11/2024 10:00:00 AM,12/11/2024 5:00:00 AM,161012.00,161284.20,173340.10
12/11/2024 11:00:00 AM,12/11/2024 6:00:00 AM,163165.30,163338.90,173340.10
12/11/2024 12:00:00 PM,12/11/2024 7:00:00 AM,163208.70,163646.80,173340.10
12/11/2024 1:00:00 PM,12/11/2024 8:00:00 AM,163289.80,163705.80,173340.10
12/11/2024 2:00:00 PM,12/11/2024 9:00:00 AM,163328.10,163684.80,173340.10
12/11/2024 3:00:00 PM,12/11/2024 10:00:00 AM,164855.30,165266.80,173340.10
12/11/2024 4:00:00 PM,12/11/2024 11:00:00 AM,166180.30,166301.30,173340.10
12/11/2024 5:00:00 PM,12/11/2024 12:00:00 PM,167443.80,167572.60,173340.10
12/11/2024 6:00:00 PM,12/11/2024 1:00:00 PM,167623.10,167652.70,173340.10
12/11/2024 7:00:00 PM,12/11/2024 2:00:00 PM,168851.70,168882.60,173340.10
12/11/2024 8:00:00 PM,12/11/2024 3:00:00 PM,169693.90,169725.70,173340.10
12/11/2024 9:00:00 PM,12/11/2024 4:00:00 PM,171367.60,171410.10,173340.10
12/11/2024 10:00:00 PM,12/11/2024 5:00:00 PM,172545.80,172522.30,173340.10
12/11/2024 11:00:00 PM,12/11/2024 6:00:00 PM,172429.50,172466.80,173340.10
12/12/2024 12:00:00 AM,12/11/2024 7:00:00 PM,168802.50,169738.50,173340.10
12/12/2024 1:00:00 AM,12/11/2024 8:00:00 PM,168214.50,169153.40,173340.10
12/12/2024 2:00:00 AM,12/11/2024 9:00:00 PM,168804.30,169743.20,173340.10
12/12/2024 3:00:00 AM,12/11/2024 10:00:00 PM,168826.20,169799.60,173340.10
12/12/2024 4:00:00 AM,12/11/2024 11:00:00 PM,168702.30,169732.20,173340.10
12/12/2024 5:00:00 AM,12/12/2024 12:00:00 AM,170620.10,170863.70,173340.10
12/12/2024 6:00:00 AM,12/12/2024 1:00:00 AM,170591.50,170835.10,173340.10
12/12/2024 7:00:00 AM,12/12/2024 2:00:00 AM,170441.50,170693.40,173340.10
12/12/2024 8:00:00 AM,12/12/2024 3:00:00 AM,170340.30,170595.60,173340.10
12/12/2024 9:00:00 AM,12/12/2024 4:00:00 AM,169788.00,170053.70,173340.10
