,Ours,Competitor1,Competitor2,PJM,Demand
2024-11-07 22:00:00,782705938.9106382,713886783.2871252,710202013.2470746,1254900935,681039640.0
2024-11-07 23:00:00,782799720.9103091,713964738.3315088,710294793.5591527,1255057680,681114263.0
2024-11-08 00:00:00,782893502.9099799,714039285.3315088,710393355.8638481,1255208758,681185619.0
2024-11-08 01:00:00,782987284.9096508,714110177.3315088,710491597.9443866,1255360104,681254964.0
2024-11-08 02:00:00,783081066.9093217,714179581.3315088,710589520.166072,1255511529,681323110.0
2024-11-08 03:00:00,783174848.9089925,714248911.7213718,710687122.9159847,1255663255,681390862.0
2024-11-08 04:00:00,783268630.9086634,714320266.2904129,710784406.6043445,1255815307,681459646.0
2024-11-08 05:00:00,783362412.9083343,714395147.7715088,710881371.6659603,1255968213,681532184.0
2024-11-08 06:00:00,783456194.9080051,714476488.7715088,710978018.5617747,1256122584,681610947.0
2024-11-08 07:00:00,783550485.3209469,714561505.7715088,711074347.7805074,1256278056,681693284.0
2024-11-08 08:00:00,783644775.7338887,714646451.109865,711170359.8404063,1256435047,681775866.0
2024-11-08 09:00:00,783739066.1468306,714732773.8372622,711266055.2911112,1256591104,681857834.0
2024-11-08 10:00:00,783833356.5597724,714819254.8372622,711361434.7156394,1256747318,681939470.0
2024-11-08 11:00:00,783927646.9727142,714904296.0123307,711456498.7324998,1256904148,682021100.0
2024-11-08 12:00:00,784021937.385656,714988121.9673991,711551247.9979459,1257061461,682102788.0
2024-11-08 13:00:00,784116227.7985978,715072076.3421936,711645683.2083743,1257219437,682185116.0
2024-11-08 14:00:00,784210518.2115396,715156767.308221,711739805.1028808,1257377228,682267737.0
2024-11-08 15:00:00,784304808.6244814,715240819.7545223,711833614.4659837,1257534078,682351083.0
2024-11-08 16:00:00,784399099.0374233,715325335.2756182,711927112.1305249,1257689314,682435519.0
2024-11-08 17:00:00,784493345.997808,715415255.3243853,712020298.9807614,1257844425,682521959.0
2024-11-08 18:00:00,784587592.9581927,715503988.0969881,712113175.9556599,1257999615,682607956.0
2024-11-08 19:00:00,784681839.9185774,715592732.3698648,712205744.0524076,1258158838,682692128.0
2024-11-08 20:00:00,784776130.3315192,715678021.408495,712298004.3301541,1258318383,682774356.0
2024-11-08 21:00:00,784869912.3311901,715760352.6920565,712389957.9139993,1258479288,682854072.0
2024-11-08 22:00:00,784963694.330861,715839083.9761661,712481605.999245,1258640128,682930451.0
2024-11-08 23:00:00,785057476.3305318,715915477.9926045,712572949.8559263,1258801321,683003429.0
2024-11-09 00:00:00,785151258.3302027,715987610.9926045,712670044.7893546,1258957514,683073819.0
2024-11-09 01:00:00,785245040.3298736,716058965.5616456,712766820.2669289,1259113819,683142231.0
2024-11-09 02:00:00,785338822.3295444,716129019.9243853,712863276.6998852,1259270144,683209342.0
2024-11-09 03:00:00,785432604.3292153,716197640.5104127,712959414.5241147,1259427024,683276276.0
2024-11-09 04:00:00,785526386.3288862,716266710.5104127,713055234.2017123,1259584036,683343720.0
2024-11-09 05:00:00,785620168.328557,716338076.4441113,713150736.2226253,1259741394,683412846.0
2024-11-09 06:00:00,785713950.3282279,716414419.9569881,713245921.1064087,1259899595,683484897.0
2024-11-09 07:00:00,785807732.3278987,716492696.9569881,713340789.4040952,1260060271,683559344.0
2024-11-09 08:00:00,785901514.3275696,716572963.9569881,713435341.7001853,1260223771,683634883.0
2024-11-09 09:00:00,785995296.3272405,716653417.7493168,713529578.6147686,1260387019,683710270.0
2024-11-09 10:00:00,786089078.3269113,716731987.3153442,713623500.8057822,1260549250,683785163.0
2024-11-09 11:00:00,786182860.3265822,716811383.688221,713717108.9714167,1260710219,683859427.0
2024-11-09 12:00:00,786276642.326253,716890631.6191798,713810403.8526796,1260870443,683933164.0
2024-11-09 13:00:00,786370424.3259239,716968207.6191798,713903386.2361261,1261030269,684006500.0
2024-11-09 14:00:00,786464206.3255948,717044445.387947,713996056.9567689,1261189520,684080402.0
2024-11-09 15:00:00,786557988.3252656,717122388.8405497,714088416.9011786,1261347279,684155804.0
2024-11-09 16:00:00,786651770.3249365,717202059.4646593,714180467.0107877,1261505279,684233720.0
2024-11-09 17:00:00,786745552.3246074,717285054.4646593,714272208.2854117,1261663941,684315358.0
2024-11-09 18:00:00,786839334.3242782,717370208.7156183,714363641.7870016,1261823273,684397762.0
2024-11-09 19:00:00,786933279.836455,717454939.7156183,714454768.6436441,1261982272,684479311.0
2024-11-09 20:00:00,787027061.8361259,717540152.7156183,714545590.0538248,1262141065,684559799.0
2024-11-09 21:00:00,787120843.8357967,717623147.7156183,714636107.2909732,1262299990,684638589.0
2024-11-09 22:00:00,787214625.8354676,717701038.7156183,714726321.7083081,1262458849,684714886.0
2024-11-09 23:00:00,787308407.8351384,717779072.7156183,714816234.744003,1262617716,684788655.0
2024-11-10 00:00:00,787402189.8348093,717853619.7156183,714911863.9217967,1262774530,684860137.0
2024-11-10 01:00:00,787495971.8344802,717924959.2389059,715007174.5089047,1262930600,684930147.0
2024-11-10 02:00:00,787589753.834151,717995119.3767141,715102166.9685764,1263086213,684999126.0
2024-11-10 03:00:00,787683535.8338219,718065262.3767141,715196841.7919886,1263241122,685067625.0
2024-11-10 04:00:00,787777317.8334928,718135429.3767141,715291199.5000058,1263395977,685136393.0
2024-11-10 05:00:00,787871099.8331636,718206398.3767141,715385240.6450555,1263551376,685206432.0
2024-11-10 06:00:00,787964881.8328345,718280930.8928785,715478965.8131243,1263707256,685278453.0
2024-11-10 07:00:00,788058663.8325053,718356875.8928785,715572375.6258847,1263864930,685352589.0
2024-11-10 08:00:00,788152445.8321762,718435435.2928785,715665470.7429603,1264023339,685428583.0
2024-11-10 09:00:00,788246227.8318471,718514698.8663032,715758251.864339,1264182504,685505638.0
2024-11-10 10:00:00,788340009.8315179,718595722.2972621,715850719.7329429,1264342223,685583033.0
2024-11-10 11:00:00,788433791.8311888,718673999.2972621,715942875.137368,1264502473,685660921.0
2024-11-10 12:00:00,788527573.8308597,718752276.2972621,716034718.9148014,1264662724,685739223.0
2024-11-10 13:00:00,788621355.8305305,718830717.7134265,716126251.9541311,1264823156,685817576.0
2024-11-10 14:00:00,788715137.8302014,718909992.7134265,716217475.19926,1264983482,685896149.0
2024-11-10 15:00:00,788808919.8298723,718988390.3737005,716308389.6526363,1265143557,685975642.0
2024-11-10 16:00:00,788902701.8295431,719071546.1175361,716398996.3790177,1265304082,686057266.0
2024-11-10 17:00:00,788996483.829214,719156700.8295909,716489296.5094825,1265464393,686141915.0
2024-11-10 18:00:00,789090629.8162193,719242691.8295909,716579291.245706,1265625270,686226688.0
2024-11-10 19:00:00,789184920.2291611,719328606.3764403,716668981.8645182,1265784823,686310144.0
2024-11-10 20:00:00,789278865.7413379,719412621.4495909,716758369.7227637,1265944034,686391589.0
2024-11-10 21:00:00,789372647.7410088,719495616.4495909,716847456.2624822,1266103537,686470166.0
2024-11-10 22:00:00,789466429.7406796,719572902.4495909,716936243.0164326,1266263172,686545317.0
2024-11-10 23:00:00,789560211.7403505,719647729.4495909,717024731.6139833,1266423623,686617168.0
2024-11-11 00:00:00,789653993.7400213,719717083.4495909,717128894.7931687,1266580182,686686386.0
2024-11-11 01:00:00,789747775.7396922,719785703.1947964,717232737.0859578,1266736572,686754103.0
2024-11-11 02:00:00,789841557.7393631,719852998.3775362,717336258.818137,1266892637,686820880.0
2024-11-11 03:00:00,789935339.7390339,719920227.9164402,717439460.3347979,1267048610,686887523.0
2024-11-11 04:00:00,790029121.7387048,719990374.2213718,717542342.0015391,1267204572,686955516.0
2024-11-11 05:00:00,790122903.7383757,720064773.9424677,717644904.2057475,1267361161,687027241.0
2024-11-11 06:00:00,790216685.7380465,720146024.5378102,717747147.3579601,1267519268,687104991.0
2024-11-11 07:00:00,790310976.1509883,720232552.8556185,717849071.8933153,1267678574,687186747.0
2024-11-11 08:00:00,790405223.1113731,720319699.1112349,717950678.2730969,1267839074,687269718.0
2024-11-11 09:00:00,790499470.0717578,720408417.5356184,718051966.9863788,1267999882,687352465.0
2024-11-11 10:00:00,790593717.0321425,720497123.6731527,718152938.5517757,1268162092,687434769.0
2024-11-11 11:00:00,790687963.9925272,720585830.5430157,718253593.5193079,1268325325,687517098.0
2024-11-11 12:00:00,790782210.952912,720674537.4128788,718353932.472387,1268489770,687599681.0
2024-11-11 13:00:00,790876457.9132967,720763301.7841116,718453956.0299308,1268655074,687682917.0
2024-11-11 14:00:00,790970704.8736814,720852075.7841116,718553664.8486164,1268820106,687766688.0
2024-11-11 15:00:00,791064951.8340662,720940849.7841116,718653059.6252791,1268983969,687851375.0
2024-11-11 16:00:00,791159198.7944509,721029835.8947966,718752141.0994697,1269145560,687937791.0
2024-11-11 17:00:00,791253704.0061393,721119884.7035637,718850910.0561774,1269306637,688027188.0
2024-11-11 18:00:00,791348390.9437537,721211970.0800021,718949367.328732,1269468125,688116897.0
2024-11-11 19:00:00,791443077.8813682,721304055.4564404,719047513.801896,1269628301,688205070.0
2024-11-11 20:00:00,791537324.8417529,721393195.4564404,719145350.415159,1269788404,688290978.0
2024-11-11 21:00:00,791631615.2546947,721479129.1098651,719242878.1662498,1269948669,688373764.0
2024-11-11 22:00:00,791725397.2543656,721562124.1098651,719340098.1148782,1270109969,688452113.0
2024-11-11 23:00:00,791819179.2540364,721640097.1098651,719437011.3867241,1270271677,688526455.0
2024-11-12 00:00:00,791912961.2537073,721714700.1463034,719539705.803356,1270429738,688597711.0
2024-11-12 01:00:00,792006743.2533782,721787186.9257555,719642080.0186199,1270587709,688667280.0
2024-11-12 02:00:00,792100525.253049,721858859.9257555,719744134.3990152,1270745360,688735851.0
2024-11-12 03:00:00,792194307.2527199,721930524.2191801,719845869.3328875,1270902619,688804385.0
2024-11-12 04:00:00,792288089.2523907,722004944.5539746,719947285.2317953,1271059888,688874537.0
2024-11-12 05:00:00,792381871.2520616,722083202.6761664,720048382.5319642,1271217440,688949117.0
2024-11-12 06:00:00,792476161.6650034,722168210.2915089,720149161.6958361,1271376165,689030674.0
2024-11-12 07:00:00,792570550.3460287,722259087.3657554,720249623.2137179,1271536328,689116210.0
2024-11-12 08:00:00,792665237.2836431,722350620.3657554,720349767.6055382,1271698765,689201639.0
2024-11-12 09:00:00,792759625.9646684,722441660.5167143,720449595.4227164,1271860922,689285942.0
2024-11-12 10:00:00,792853872.9250531,722530609.549865,720549107.2501543,1272023021,689369520.0
2024-11-12 11:00:00,792948119.8854378,722618969.8712349,720648303.7083576,1272184929,689451904.0
2024-11-12 12:00:00,793042366.8458226,722706195.2561665,720747185.4556947,1272347361,689533551.0
2024-11-12 13:00:00,793136613.8062073,722792629.241372,720845753.1908034,1272510033,689614937.0
2024-11-12 14:00:00,793230860.766592,722879320.8131528,720944007.6551546,1272671450,689696602.0
2024-11-12 15:00:00,793325107.7269768,722968052.0939747,721041949.6357838,1272831940,689779269.0
2024-11-12 16:00:00,793419354.6873615,723056941.0939747,721139579.9682015,1272990742,689864953.0
2024-11-12 17:00:00,793514041.6249759,723150862.6893172,721236899.5394938,1273149102,689955345.0
2024-11-12 18:00:00,793614039.2837338,723248677.7800021,721333909.2916273,1273308217,690047652.0
2024-11-12 19:00:00,793714399.7818962,723344353.9923309,721430610.2249706,1273467948,690139389.0
2024-11-12 20:00:00,793811752.253779,723438282.9923309,721527003.4020474,1273627846,690229880.0
2024-11-12 21:00:00,793906257.4654675,723531736.450961,721623089.9515373,1273787920,690317739.0
2024-11-12 22:00:00,794000547.8784093,723619635.2939746,721718871.0725393,1273948125,690401861.0
2024-11-12 23:00:00,794094329.8780801,723702040.7915089,721814348.039118,1274108437,690482305.0
2024-11-13 00:00:00,794188111.877751,723785035.7915089,721915575.133376,1274268786,690560475.0
2024-11-13 01:00:00,794281893.8774219,723864585.7915089,722016482.7971426,1274428980,690637448.0
2024-11-13 02:00:00,794375675.8770927,723944135.7915089,722117071.4429989,1274589590,690713904.0
2024-11-13 03:00:00,794469457.8767636,724024225.5531528,722217341.5082597,1274750096,690790795.0
2024-11-13 04:00:00,794563239.8764344,724107770.9564404,722317293.4565268,1274910021,690869607.0
2024-11-13 05:00:00,794657486.8368192,724194969.9564404,722416927.7793425,1275071277,690953579.0
2024-11-13 06:00:00,794757847.3349816,724289319.9564404,722516244.9979511,1275233259,691045059.0
2024-11-13 07:00:00,794862309.4425203,724391926.0939747,722615245.6651734,1275397154,691140235.0
2024-11-13 08:00:00,794966771.550059,724489656.0939747,722713930.3674043,1275563442,691233935.0
2024-11-13 09:00:00,795067132.0482213,724587618.4523308,722812299.7267399,1275728991,691324119.0
2024-11-13 10:00:00,795161818.9858358,724679283.2383583,722910354.403243,1275893708,691411784.0
2024-11-13 11:00:00,795256207.666861,724770356.8865775,723008095.0973566,1276057608,691497523.0
2024-11-13 12:00:00,795350454.6272458,724858973.0180843,723105522.5524753,1276221110,691582137.0
2024-11-13 13:00:00,795444701.5876305,724945967.4978104,723202637.5576845,1276383564,691666478.0
2024-11-13 14:00:00,795538948.5480152,725032428.4978104,723299440.9506791,1276544784,691751146.0
2024-11-13 15:00:00,795633195.5084,725121172.0654815,723395933.620873,1276705186,691837106.0
2024-11-13 16:00:00,795727584.1894252,725210923.7021939,723492116.512714,1276865537,691926270.0
2024-11-13 17:00:00,795827143.5189321,725304367.710139,723587990.6292154,1277027454,692020126.0
2024-11-13 18:00:00,795927504.0170945,725403627.8860295,723683557.0357198,1277190267,692115222.0
2024-11-13 19:00:00,796028814.1870754,725503448.9671254,723778816.8639116,1277351457,692209576.0
2024-11-13 20:00:00,796129174.6852378,725601194.2120569,723873771.3160937,1277512884,692302540.0
2024-11-13 21:00:00,796224617.448525,725695079.2994541,723968421.6697458,1277674480,692392921.0
2024-11-13 22:00:00,796318864.4089097,725784944.0556185,724062769.2823848,1277836148,692479066.0
2024-11-13 23:00:00,796413154.8218515,725871555.0556185,724156815.5967461,1277997784,692560991.0
2024-11-14 00:00:00,796506936.8215224,725953073.0556185,724256576.9898019,1278156067,692640157.0
2024-11-14 01:00:00,796600718.8211932,726032619.0142486,724356019.8204305,1278314273,692717680.0
2024-11-14 02:00:00,796694500.8208641,726111778.0142486,724455144.5533954,1278471955,692794299.0
2024-11-14 03:00:00,796788282.820535,726190937.0142486,724553951.6814765,1278629659,692870898.0
2024-11-14 04:00:00,796882064.8202058,726272027.8372623,724652441.7272357,1278787538,692949129.0
2024-11-14 05:00:00,796976355.2331476,726359256.0137006,724750615.2448977,1278945856,693031650.0
2024-11-14 06:00:00,797071121.2840749,726453185.0137006,724848472.8223529,1279105538,693120876.0
2024-11-14 07:00:00,797175190.3467323,726551034.8983581,724946015.0832905,1279266162,693213868.0
2024-11-14 08:00:00,797279259.4093896,726648914.2117828,725043242.6894705,1279427573,693307386.0
2024-11-14 09:00:00,797379708.206373,726746882.2117828,725140156.3431447,1279589020,693400686.0
2024-11-14 10:00:00,797480068.7045354,726843855.5252075,725236756.7896342,1279749170,693493871.0
2024-11-14 11:00:00,797577421.1764182,726939986.1641116,725333044.820078,1279909317,693586345.0
2024-11-14 12:00:00,797672187.2273455,727033618.3690431,725429021.2743591,1280069070,693678272.0
2024-11-14 13:00:00,797766874.1649599,727126669.1649336,725524687.0442235,1280228857,693769977.0
2024-11-14 14:00:00,797861561.1025743,727221428.2024678,725620043.0766047,1280388789,693861560.0
2024-11-14 15:00:00,797956248.0401888,727313598.6079472,725715090.3771651,1280549512,693953447.0
2024-11-14 16:00:00,798051881.6845188,727406633.9164404,725809830.0140713,1280711003,694046935.0
2024-11-14 17:00:00,798152242.1826812,727504393.9164404,725904263.1220183,1280872469,694143014.0
2024-11-14 18:00:00,798253744.0495452,727604275.9164404,725998390.906518,1281033357,694238760.0
2024-11-14 19:00:00,798354855.2591473,727700845.0750705,726092214.6484717,1281194611,694332858.0
2024-11-14 20:00:00,798455215.7573097,727798632.3156184,726185735.7090445,1281355930,694424674.0
2024-11-14 21:00:00,798549902.6949241,727892391.0879471,726278955.5348616,1281517414,694512980.0
2024-11-14 22:00:00,798644149.6553088,727980751.409317,726371875.6635494,1281678869,694596956.0
2024-11-14 23:00:00,798737931.6549797,728065497.409317,726464497.7296438,1281840346,694676959.0
2024-11-15 00:00:00,798831713.6546506,728144674.4764403,726562795.2476066,1281995241,694753625.0
2024-11-15 01:00:00,798925495.6543214,728222637.3865772,726660775.1812816,1282150063,694828209.0
2024-11-15 02:00:00,799019277.6539923,728298615.3865772,726758438.0545508,1282305265,694901554.0
2024-11-15 03:00:00,799113059.6536632,728374911.5172622,726855784.423045,1282460301,694974690.0
2024-11-15 04:00:00,799206841.653334,728452322.5172622,726952814.8761528,1282615411,695049046.0
2024-11-15 05:00:00,799300623.6530049,728533840.5172622,727049530.0391589,1282771284,695127178.0
2024-11-15 06:00:00,799394870.6133896,728622587.3882211,727145930.5755237,1282928486,695211816.0
2024-11-15 07:00:00,799491424.830241,728716903.5104129,727242017.1893103,1283086289,695300304.0
2024-11-15 08:00:00,799590781.2096174,728813044.5104129,727337790.6277704,1283244757,695389636.0
2024-11-15 09:00:00,799685468.1472318,728903911.1000019,727433251.6840997,1283403105,695478209.0
2024-11-15 10:00:00,799779973.3589202,728993864.1221937,727528401.200373,1283561660,695565730.0
2024-11-15 11:00:00,799874220.319305,729083749.329317,727623240.070673,1283720475,695652416.0
2024-11-15 12:00:00,799968467.2796897,729172431.978906,727717769.2444227,1283879379,695738372.0
2024-11-15 13:00:00,800062714.2400744,729262329.0813718,727811989.7299384,1284038583,695823836.0
2024-11-15 14:00:00,800156961.2004591,729352226.1838375,727905902.5982159,1284197286,695909249.0
2024-11-15 15:00:00,800251208.1608438,729442123.2863033,727999508.9869659,1284356059,695995232.0
2024-11-15 16:00:00,800345455.1212286,729530534.1221937,728092810.1049154,1284514380,696082912.0
2024-11-15 17:00:00,800439960.332917,729622067.1221937,728185807.2363933,1284673128,696173591.0
2024-11-15 18:00:00,800534647.2705314,729713600.1221937,728278501.7462195,1284832329,696263923.0
2024-11-15 19:00:00,800629334.2081459,729805093.4679471,728370895.0849162,1284994685,696352559.0
2024-11-15 20:00:00,800723722.8891711,729896147.6145225,728462988.7942653,1285156956,696439336.0
2024-11-15 21:00:00,800817969.8495559,729984519.2463033,728554784.5132338,1285319495,696523633.0
2024-11-15 22:00:00,800912115.8365612,730068710.2463033,728646283.9842925,1285482166,696604598.0
2024-11-15 23:00:00,801005897.8362321,730149968.2463033,728737489.0601543,1285645348,696682046.0
2024-11-16 00:00:00,801099679.8359029,730226292.2463033,728834324.7612902,1285801775,696756785.0
2024-11-16 01:00:00,801193461.8355738,730301442.9402759,728930843.9810065,1285958431,696829670.0
2024-11-16 02:00:00,801287243.8352447,730375989.9402759,729027047.310192,1286115016,696901087.0
2024-11-16 03:00:00,801381025.8349155,730449558.9939746,729122935.37573,1286271491,696971890.0
2024-11-16 04:00:00,801474807.8345864,730524105.9939746,729218508.842784,1286428370,697042822.0
2024-11-16 05:00:00,801568589.8342572,730600502.9939746,729313768.4172318,1286585901,697115267.0
2024-11-16 06:00:00,801662371.8339281,730678488.2082212,729408714.8482585,1286744460,697190155.0
2024-11-16 07:00:00,801756153.833599,730760051.419728,729503348.9311202,1286905282,697267241.0
2024-11-16 08:00:00,801849935.8332698,730841520.419728,729597671.5100876,1287068515,697345619.0
2024-11-16 09:00:00,801943717.8329407,730926646.419728,729691683.4815835,1287232224,697424360.0
2024-11-16 10:00:00,802037499.8326116,731007939.419728,729785385.7975253,1287396333,697503068.0
2024-11-16 11:00:00,802131281.8322824,731088411.4868513,729878779.468888,1287560577,697581136.0
2024-11-16 12:00:00,802225063.8319533,731170553.2372622,729971865.5695014,1287725563,697658502.0
2024-11-16 13:00:00,802318845.8316242,731249645.2372622,730064645.2400972,1287890287,697735245.0
2024-11-16 14:00:00,802412627.831295,731329335.0104129,730157119.6926231,1288054478,697811917.0
2024-11-16 15:00:00,802506409.8309659,731408759.620002,730249290.2148423,1288216848,697889869.0
2024-11-16 16:00:00,802600191.8306367,731491754.620002,730341158.1752357,1288378188,697970115.0
2024-11-16 17:00:00,802694337.8176421,731577714.9435637,730432725.0282297,1288540306,698054025.0
2024-11-16 18:00:00,802788628.2305839,731664989.9435637,730523992.319769,1288703547,698138506.0
2024-11-16 19:00:00,802882918.6435257,731752264.9435637,730614961.6932603,1288866641,698222227.0
2024-11-16 20:00:00,802977209.0564675,731838164.0301391,730705634.8959088,1289029691,698304805.0
2024-11-16 21:00:00,803070991.0561384,731921211.0301391,730796013.7854772,1289193413,698385818.0
2024-11-16 22:00:00,803164773.0558093,732000823.4427419,730886100.3374927,1289357083,698464302.0
2024-11-16 23:00:00,803258555.0554801,732078796.4427419,730975896.6529348,1289520718,698540391.0
2024-11-17 00:00:00,803352337.055151,732155193.4427419,731071272.85862,1289682036,698614454.0
2024-11-17 01:00:00,803446119.0548218,732229206.4427419,731166333.8271502,1289842908,698687261.0
2024-11-17 02:00:00,803539901.0544927,732302648.0495912,731261080.2253945,1290004007,698759277.0
2024-11-17 03:00:00,803633683.0541636,732376240.0495912,731355512.7610482,1290165379,698831410.0
2024-11-17 04:00:00,803727465.0538344,732450787.0495912,731449632.1852336,1290326595,698904166.0
2024-11-17 05:00:00,803821247.0535053,732527184.0495912,731543439.2952707,1290488307,698978617.0
2024-11-17 06:00:00,803915029.0531762,732606484.0495912,731636934.9376298,1290651286,699055734.0
2024-11-17 07:00:00,804008811.052847,732689095.9367145,731730120.011078,1290815887,699135061.0
2024-11-17 08:00:00,804102593.0525179,732770504.9367145,731822995.4700313,1290981946,699214388.0
2024-11-17 09:00:00,804196375.0521888,732853136.0271255,731915562.3281279,1291147200,699292545.0
2024-11-17 10:00:00,804290157.0518596,732932572.0271255,732007821.6620367,1291310944,699368721.0
2024-11-17 11:00:00,804383939.0515305,733009493.8158926,732099774.6155157,1291474317,699444234.0
2024-11-17 12:00:00,804477721.0512013,733085272.7024679,732191422.4037396,1291636923,699519571.0
2024-11-17 13:00:00,804571503.0508722,733161452.7024679,732282766.3179113,1291798750,699594706.0
2024-11-17 14:00:00,804665285.0505431,733237459.731783,732373807.7301797,1291959927,699670606.0
2024-11-17 15:00:00,804759067.0502139,733318487.7465775,732464548.0988821,1292119623,699747710.0
2024-11-17 16:00:00,804852849.0498848,733400661.7465775,732554988.9741341,1292278145,699828044.0
2024-11-17 17:00:00,804946794.5620615,733486652.7465775,732645132.0037898,1292436718,699913202.0
2024-11-17 18:00:00,805041084.9750034,733573927.7465775,732734978.9397979,1292595954,699999349.0
2024-11-17 19:00:00,805135331.9353881,733661605.7465775,732824531.6449798,1292758823,700084698.0
2024-11-17 20:00:00,805229622.3483299,733748880.7465775,732913792.1002587,1292921493,700168813.0
2024-11-17 21:00:00,805323404.3480008,733834057.0487692,733002762.4123696,1293084321,700250391.0
2024-11-17 22:00:00,805417186.3476716,733916172.2183583,733091444.8220832,1293247869,700328887.0
2024-11-17 23:00:00,805510968.3473425,733994145.2183583,733179841.7129784,1293411410,700404130.0
2024-11-18 00:00:00,805604750.3470134,734068570.2183583,733283735.3195741,1293569640,700477106.0
2024-11-18 01:00:00,805698532.3466842,734141275.1698651,733387310.391907,1293727816,700548865.0
2024-11-18 02:00:00,805792314.3463551,734213669.1698651,733490567.3962492,1293885808,700620128.0
2024-11-18 03:00:00,805886096.346026,734287101.2293172,733593506.8269776,1294043424,700691524.0
2024-11-18 04:00:00,805979878.3456968,734362426.7890432,733696129.2083454,1294201474,700764628.0
2024-11-18 05:00:00,806073660.3453677,734441585.7890432,733798435.096368,1294360315,700842104.0
2024-11-18 06:00:00,806167950.7583095,734527567.350139,733900425.0808321,1294520076,700926434.0
2024-11-18 07:00:00,806262637.6959239,734622269.350139,734002099.7874362,1294680077,701014840.0
2024-11-18 08:00:00,806357324.6335384,734716971.350139,734103459.8800688,1294842239,701102758.0
2024-11-18 09:00:00,806451713.3145636,734810936.5079472,734204506.0632366,1295003264,701188910.0
2024-11-18 10:00:00,806545960.2749484,734900342.7150705,734305239.0846514,1295164599,701273871.0
2024-11-18 11:00:00,806640207.2353331,734989071.0123308,734405659.737985,1295328197,701358058.0
2024-11-18 12:00:00,806734454.1957178,735078945.3583581,734505768.865806,1295491352,701442063.0
2024-11-18 13:00:00,806828701.1561025,735166023.7531526,734605567.3627077,1295653510,701526276.0
2024-11-18 14:00:00,806922948.1164873,735252185.3378102,734705056.1786426,1295814941,701610712.0
2024-11-18 15:00:00,807017195.076872,735340928.9054813,734804236.3224748,1295975737,701695644.0
2024-11-18 16:00:00,807111442.0372567,735434890.1032896,734903108.865767,1296137115,701782609.0
2024-11-18 17:00:00,807206128.9748712,735529659.3120568,735001674.9468163,1296299337,701873215.0
2024-11-18 18:00:00,807300895.0257984,735623072.5819198,735099935.774957,1296462960,701963811.0
2024-11-18 19:00:00,807395581.9634129,735716820.0167143,735197892.6351454,1296626916,702052968.0
2024-11-18 20:00:00,807490087.1751013,735811522.0167143,735295546.8928505,1296791128,702140084.0
2024-11-18 21:00:00,807584334.135486,735898027.0295911,735392899.9992652,1296956372,702223994.0
2024-11-18 22:00:00,807678116.1351569,735983292.0572623,735489953.4968644,1297121470,702303814.0
2024-11-18 23:00:00,807771898.1348277,736061134.8632897,735586709.0253313,1297287655,702379309.0
2024-11-19 00:00:00,807865680.1344986,736137531.8632897,735689138.8172987,1297449573,702451922.0
2024-11-19 01:00:00,807959462.1341695,736212333.8632897,735791251.0563909,1297611481,702522789.0
2024-11-19 02:00:00,808053244.1338403,736284616.7827418,735893046.2681895,1297773088,702592921.0
2024-11-19 03:00:00,808147026.1335112,736356358.7827418,735994525.0101252,1297934538,702662915.0
2024-11-19 04:00:00,808240808.133182,736430771.2789062,736095687.8734921,1298096282,702734320.0
2024-11-19 05:00:00,808334590.1328529,736508772.2789062,736196535.4855945,1298258855,702809988.0
2024-11-19 06:00:00,808428880.5457947,736594162.2789062,736297068.5120319,1298423023,702892496.0
2024-11-19 07:00:00,808523269.22682,736688136.2789062,736397287.659134,1298588243,702979023.0
2024-11-19 08:00:00,808617774.4385084,736782110.2789062,736497193.6765548,1298754598,703065538.0
2024-11-19 09:00:00,808712021.3988931,736869540.2789062,736596787.360036,1298920674,703151382.0
2024-11-19 10:00:00,808806268.3592778,736956538.0676733,736696069.5543518,1299086758,703236687.0
2024-11-19 11:00:00,808900515.3196626,737043597.530413,736795041.1564463,1299252230,703321470.0
2024-11-19 12:00:00,808994762.2800473,737133471.8764404,736893703.1187773,1299417064,703406349.0
2024-11-19 13:00:00,809089009.240432,737220543.8430158,736992056.4528792,1299580996,703491223.0
2024-11-19 14:00:00,809183256.2008168,737306742.110687,737090102.2331612,1299744511,703575874.0
2024-11-19 15:00:00,809277503.1612015,737395161.110687,737187841.600955,1299907351,703660979.0
2024-11-19 16:00:00,809371750.1215862,737489135.110687,737285275.7688292,1300069131,703748191.0
2024-11-19 17:00:00,809466516.1725135,737582190.110687,737382406.0251895,1300229737,703838887.0
2024-11-19 18:00:00,809563868.6443963,737678893.4334267,737479233.7391815,1300390358,703929863.0
2024-11-19 19:00:00,809658634.6953236,737771948.4334267,737575760.365919,1300553801,704019443.0
2024-11-19 20:00:00,809753321.632938,737862346.4334267,737671987.4520576,1300716999,704106773.0
2024-11-19 21:00:00,809847568.5933228,737948855.4334267,737767916.6417385,1300880477,704190750.0
2024-11-19 22:00:00,809941350.5929936,738030686.8495911,737863549.6829262,1301043849,704270393.0
2024-11-19 23:00:00,810035132.5926645,738109004.2915089,737958888.4341671,1301208435,704345768.0
2024-11-20 00:00:00,810128914.5923353,738182959.5578103,738059856.4767666,1301367209,704418104.0
2024-11-20 01:00:00,810222696.5920062,738254632.5578103,738160508.0730189,1301525869,704488328.0
2024-11-20 02:00:00,810316478.5916771,738324566.8690432,738260843.8157287,1301685045,704557494.0
