ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-11-25 07:15:00,2020-11-25 01:00:00,2020-11-25 01:15:00,2020-11-25,2,34214.158748,34.630728,6184.27704,476.350412,5589.612924,7.245652,5085.76672,12.495172,0.00312,16823.77698
2020-11-25 07:30:00,2020-11-25 01:15:00,2020-11-25 01:30:00,2020-11-25,2,33919.303028,34.520432,6721.582476,469.635568,5504.02054,7.10804,5083.101564,6.35806,0.003056,16092.973292
2020-11-25 07:45:00,2020-11-25 01:30:00,2020-11-25 01:45:00,2020-11-25,2,33667.441744,34.537308,7270.662968,466.938,5486.157988,7.078736,5083.085496,10.338804,0.003448,15308.638996
2020-11-25 08:00:00,2020-11-25 01:45:00,2020-11-25 02:00:00,2020-11-25,2,33428.957016,34.593704,7533.64684,526.219192,5617.752804,7.031136,5083.936868,19.407632,0.003544,14606.365296
2020-11-25 08:15:00,2020-11-25 02:00:00,2020-11-25 02:15:00,2020-11-25,3,33310.06576,34.597392,7905.170048,674.74418,5747.67902,6.393056,5083.418192,-0.587096,0.003712,13858.647256
2020-11-25 08:30:00,2020-11-25 02:15:00,2020-11-25 02:30:00,2020-11-25,3,33078.09094,34.602772,8098.842808,736.3637,5775.757388,6.313632,5082.85746,-0.193736,0.003612,13343.543304
2020-11-25 08:45:00,2020-11-25 02:30:00,2020-11-25 02:45:00,2020-11-25,3,33030.652948,34.581124,8244.792612,788.030812,5807.61548,5.653324,5081.058772,-3.032896,0.003648,13071.950072
2020-11-25 09:00:00,2020-11-25 02:45:00,2020-11-25 03:00:00,2020-11-25,3,32859.289384,34.60226,8084.778984,788.14268,5970.914732,5.34368,5081.542904,-2.785332,0.003652,12896.745824
2020-11-25 09:15:00,2020-11-25 03:00:00,2020-11-25 03:15:00,2020-11-25,4,32846.10192,34.630576,7876.049444,822.191704,6311.210852,5.350516,5082.281304,-4.595528,0.003568,12718.979484
2020-11-25 09:30:00,2020-11-25 03:15:00,2020-11-25 03:30:00,2020-11-25,4,32834.159132,34.643464,8113.417308,831.397216,6481.372864,5.325432,5081.738704,-7.246448,0.003648,12293.506944
2020-11-25 09:45:00,2020-11-25 03:30:00,2020-11-25 03:45:00,2020-11-25,4,32785.831836,34.615248,8367.495052,832.247712,6659.02386,5.305604,5081.089676,-5.79014,0.003744,11811.84108
2020-11-25 10:00:00,2020-11-25 03:45:00,2020-11-25 04:00:00,2020-11-25,4,32790.040852,34.713732,8392.31494,839.235408,7324.08804,5.3171,5084.21198,0.38302,0.003744,11109.772888
2020-11-25 10:15:00,2020-11-25 04:00:00,2020-11-25 04:15:00,2020-11-25,5,32920.437392,34.620828,8519.648964,908.116264,7681.800536,5.272364,5082.45172,-8.726532,0.003776,10697.249472
2020-11-25 10:30:00,2020-11-25 04:15:00,2020-11-25 04:30:00,2020-11-25,5,33049.044464,34.639668,8754.659352,825.09378,7956.605772,5.248836,5083.07204,-3.732144,0.003804,10393.453356
2020-11-25 10:45:00,2020-11-25 04:30:00,2020-11-25 04:45:00,2020-11-25,5,33106.24142,34.680568,8939.83306,740.922436,8397.901408,5.232004,5083.292644,-2.640216,0.0038,9907.015716
2020-11-25 11:00:00,2020-11-25 04:45:00,2020-11-25 05:00:00,2020-11-25,5,33335.877624,34.635356,9123.700488,803.445212,8894.892452,5.201372,5082.301188,-3.842796,0.00378,9395.540572
2020-11-25 11:15:00,2020-11-25 05:00:00,2020-11-25 05:15:00,2020-11-25,6,33659.841308,34.655236,8413.01024,834.731332,10506.31406,5.189076,5083.79512,-2.555788,0.003792,8784.69824
2020-11-25 11:30:00,2020-11-25 05:15:00,2020-11-25 05:30:00,2020-11-25,6,33995.552732,34.661696,8480.766676,931.185816,11202.87736,5.16614,5084.632036,1.230296,0.003956,8255.028756
2020-11-25 11:45:00,2020-11-25 05:30:00,2020-11-25 05:45:00,2020-11-25,6,34351.772272,34.42508,8781.652196,1019.35256,11792.801224,5.144184,5083.246436,-1.896952,0.004004,7637.04354
2020-11-25 12:00:00,2020-11-25 05:45:00,2020-11-25 06:00:00,2020-11-25,6,34647.367568,33.226868,8850.700868,1133.209344,12812.985532,5.122476,5082.809932,-3.96826,0.00402,6733.276788
2020-11-25 12:15:00,2020-11-25 06:00:00,2020-11-25 06:15:00,2020-11-25,7,35332.362348,33.2813,8625.389984,1305.320028,14213.70238,5.111352,5083.781484,5.16394,0.003984,6060.607896
2020-11-25 12:30:00,2020-11-25 06:15:00,2020-11-25 06:30:00,2020-11-25,7,35807.496444,33.207124,8994.26142,1393.918872,14747.91578,5.078632,5082.708596,-1.515328,0.004076,5551.917272
2020-11-25 12:45:00,2020-11-25 06:30:00,2020-11-25 06:45:00,2020-11-25,7,36225.236404,32.761092,9246.01184,1381.368004,15057.031512,5.062788,5083.827468,-0.454316,0.0042,5419.623816
2020-11-25 13:00:00,2020-11-25 06:45:00,2020-11-25 07:00:00,2020-11-25,7,36616.60054,32.748856,9566.81854,1462.145972,15176.288924,5.123916,5083.185848,-0.67466,0.004388,5290.958756
2020-11-25 13:15:00,2020-11-25 07:00:00,2020-11-25 07:15:00,2020-11-25,8,37078.644416,31.595172,9681.216208,1526.920592,15403.886184,5.090224,5084.864096,1.509644,0.192012,5343.370284
2020-11-25 13:30:00,2020-11-25 07:15:00,2020-11-25 07:30:00,2020-11-25,8,37307.02752,31.149736,9830.022676,1530.975564,15586.301836,3.336568,5085.080216,0.827564,5.089948,5234.243412
2020-11-25 13:45:00,2020-11-25 07:30:00,2020-11-25 07:45:00,2020-11-25,8,37595.915036,31.118348,9954.933124,1569.951788,15771.160032,3.376412,5084.946448,0.785748,79.567064,5100.076072
2020-11-25 14:00:00,2020-11-25 07:45:00,2020-11-25 08:00:00,2020-11-25,8,37897.408112,32.516416,9975.02762,1552.253072,15936.52514,3.39974,5083.999472,0.337064,390.645856,4922.703732
2020-11-25 14:15:00,2020-11-25 08:00:00,2020-11-25 08:15:00,2020-11-25,9,38243.574236,33.078712,9944.818356,1379.496772,16120.647124,3.42766,5083.123636,2.158832,943.869968,4732.953176
2020-11-25 14:30:00,2020-11-25 08:15:00,2020-11-25 08:30:00,2020-11-25,9,38435.688496,32.761588,9918.779076,1309.175628,16230.829216,3.779128,5080.118188,-2.702,1601.549692,4261.39798
2020-11-25 14:45:00,2020-11-25 08:30:00,2020-11-25 08:45:00,2020-11-25,9,38657.839624,33.613476,9911.445404,1297.70802,16351.303152,5.045868,5082.741892,0.174792,2339.800924,3636.006096
2020-11-25 15:00:00,2020-11-25 08:45:00,2020-11-25 09:00:00,2020-11-25,9,38840.425448,34.132484,9946.737072,1366.134236,16529.1893,5.054056,5082.972416,10.271964,2951.8716,2914.06232
2020-11-25 15:15:00,2020-11-25 09:00:00,2020-11-25 09:15:00,2020-11-25,10,39050.754144,34.658444,9991.282252,1420.094008,16796.43452,5.065624,5086.828552,10.281716,3296.765244,2409.343784
2020-11-25 15:30:00,2020-11-25 09:15:00,2020-11-25 09:30:00,2020-11-25,10,39250.503536,34.592924,10060.014624,1543.845836,17006.04022,5.036824,5086.880944,9.009388,3449.507124,2055.575652
2020-11-25 15:45:00,2020-11-25 09:30:00,2020-11-25 09:45:00,2020-11-25,10,39421.321052,34.576852,10089.009328,1590.303364,17267.344336,5.040592,5089.17508,4.937052,3526.043952,1814.890496
2020-11-25 16:00:00,2020-11-25 09:45:00,2020-11-25 10:00:00,2020-11-25,10,39528.23484,35.356136,10112.389508,1583.9653,17550.017684,5.034976,5089.870148,4.417972,3537.227796,1609.95532
2020-11-25 16:15:00,2020-11-25 10:00:00,2020-11-25 10:15:00,2020-11-25,11,39663.120736,34.615888,10057.27334,1645.289124,17820.571,36.720448,5091.295772,13.403032,3500.659628,1463.292504
2020-11-25 16:30:00,2020-11-25 10:15:00,2020-11-25 10:30:00,2020-11-25,11,39752.225844,34.496992,9856.86456,1909.010356,17929.174356,37.115936,5090.51108,-5.667208,3494.861044,1405.858728
2020-11-25 16:45:00,2020-11-25 10:30:00,2020-11-25 10:45:00,2020-11-25,11,39955.003716,34.669124,9720.041736,1923.346988,18061.143252,37.268756,5090.994088,-5.510184,3476.127988,1616.921968
2020-11-25 17:00:00,2020-11-25 10:45:00,2020-11-25 11:00:00,2020-11-25,11,39975.873528,34.862916,9532.94698,1928.575412,17952.333172,37.266672,5090.85884,-15.944152,3454.116324,1960.857364
2020-11-25 17:15:00,2020-11-25 11:00:00,2020-11-25 11:15:00,2020-11-25,12,40066.28162,33.689724,9571.528024,1835.196764,17985.937332,45.6846,5090.562012,-11.43994,3413.185528,2101.937576
2020-11-25 17:30:00,2020-11-25 11:15:00,2020-11-25 11:30:00,2020-11-25,12,40208.991216,31.744884,9654.097972,1692.642264,18055.28476,45.849332,5089.686112,-8.419928,3429.397288,2218.708532
2020-11-25 17:45:00,2020-11-25 11:30:00,2020-11-25 11:45:00,2020-11-25,12,40159.341468,31.493292,9561.70988,1457.6142,18103.530628,46.435144,5084.33246,-8.78752,3401.84242,2481.170964
2020-11-25 18:00:00,2020-11-25 11:45:00,2020-11-25 12:00:00,2020-11-25,12,40226.904908,31.471716,9479.311124,1407.891008,18023.75584,43.129516,5078.993128,-13.716528,3374.370856,2801.698248
2020-11-25 18:15:00,2020-11-25 12:00:00,2020-11-25 12:15:00,2020-11-25,13,40223.553332,31.460004,9557.027416,1365.814192,17866.205008,7.220616,5078.966644,-13.069072,3341.989476,2987.939048
2020-11-25 18:30:00,2020-11-25 12:15:00,2020-11-25 12:30:00,2020-11-25,13,40252.743128,31.421076,9674.751864,1335.013116,17809.134352,7.220828,5077.929824,-4.785048,3334.013156,2988.04396
2020-11-25 18:45:00,2020-11-25 12:30:00,2020-11-25 12:45:00,2020-11-25,13,40345.940476,31.407624,9805.629568,1326.166096,17747.19238,7.85338,5077.986384,-7.975432,3348.617116,3009.06336
2020-11-25 19:00:00,2020-11-25 12:45:00,2020-11-25 13:00:00,2020-11-25,13,40417.25332,31.412392,9855.918828,1343.885224,17584.472216,7.787296,5081.409416,-11.167764,3371.458804,3152.076908
2020-11-25 19:15:00,2020-11-25 13:00:00,2020-11-25 13:15:00,2020-11-25,14,40533.040948,31.386952,9808.893168,1378.479576,17419.382524,7.711652,5081.487888,-11.634868,3384.879744,3432.454312
2020-11-25 19:30:00,2020-11-25 13:15:00,2020-11-25 13:30:00,2020-11-25,14,40613.32744,31.379252,9661.332068,1358.716116,17377.3183,7.739364,5078.31674,-6.960284,3413.440128,3692.045756
2020-11-25 19:45:00,2020-11-25 13:30:00,2020-11-25 13:45:00,2020-11-25,14,40801.330208,31.85614,9528.956296,1376.69978,17411.852796,7.748008,5077.685532,-3.039896,3472.473996,3897.097556
2020-11-25 20:00:00,2020-11-25 13:45:00,2020-11-25 14:00:00,2020-11-25,14,40781.823792,32.845544,9425.470812,1358.431328,17262.172684,8.362112,5077.036788,-2.789,3529.767984,4090.52554
2020-11-25 20:15:00,2020-11-25 14:00:00,2020-11-25 14:15:00,2020-11-25,15,40768.13622,33.095104,9339.804384,1346.197052,17272.472044,30.24822,5076.824824,-3.378672,3561.654648,4111.218616
2020-11-25 20:30:00,2020-11-25 14:15:00,2020-11-25 14:30:00,2020-11-25,15,40833.427432,33.091216,9361.616108,1274.904368,17340.237804,32.401108,5077.370556,0.08652,3608.498932,4105.22082
2020-11-25 20:45:00,2020-11-25 14:30:00,2020-11-25 14:45:00,2020-11-25,15,40844.970924,33.070788,9281.494992,1270.637344,17336.54652,32.432788,5077.251328,-6.648328,3644.26196,4175.923532
2020-11-25 21:00:00,2020-11-25 14:45:00,2020-11-25 15:00:00,2020-11-25,15,40812.688484,33.150916,9065.311812,1266.648056,17454.407344,32.343644,5073.432584,-5.049952,3621.136992,4271.307088
2020-11-25 21:15:00,2020-11-25 15:00:00,2020-11-25 15:15:00,2020-11-25,16,40809.737088,34.096436,8848.40522,1233.950876,17520.329596,33.202504,5071.747148,0.550708,3516.002372,4551.452228
2020-11-25 21:30:00,2020-11-25 15:15:00,2020-11-25 15:30:00,2020-11-25,16,40802.283328,34.315664,8649.728036,1201.726612,17597.307036,33.17,5071.7539,0.889168,3454.497796,4758.895116
2020-11-25 21:45:00,2020-11-25 15:30:00,2020-11-25 15:45:00,2020-11-25,16,40757.47394,34.296784,8431.65422,1193.49352,17656.075708,32.972856,5070.500408,-1.061188,3462.947976,4876.593656
2020-11-25 22:00:00,2020-11-25 15:45:00,2020-11-25 16:00:00,2020-11-25,16,40696.333752,34.31384,8346.4346,1194.415768,17590.263308,33.073108,5071.126,-0.650376,3323.623932,5103.733572
2020-11-25 22:15:00,2020-11-25 16:00:00,2020-11-25 16:15:00,2020-11-25,17,40584.03936,34.399416,8359.553368,1227.388152,17493.2707,33.500476,5073.652372,3.190508,3002.756976,5356.327392
2020-11-25 22:30:00,2020-11-25 16:15:00,2020-11-25 16:30:00,2020-11-25,17,40509.333836,34.366728,8660.106256,1263.476996,17465.245168,33.455136,5072.720144,-1.351488,2504.947424,5476.367472
2020-11-25 22:45:00,2020-11-25 16:30:00,2020-11-25 16:45:00,2020-11-25,17,40466.40718,34.388284,9191.805744,1294.416328,17462.81078,33.465544,5072.959024,-0.780312,1847.407676,5529.934112
2020-11-25 23:00:00,2020-11-25 16:45:00,2020-11-25 17:00:00,2020-11-25,17,40332.926356,35.009584,9630.299376,1353.523696,17542.866088,33.424728,5073.292664,4.732392,1222.31998,5437.457848
2020-11-25 23:15:00,2020-11-25 17:00:00,2020-11-25 17:15:00,2020-11-25,18,40277.593512,35.635144,9876.84802,1479.98222,17926.052652,33.310884,5073.580752,4.412912,660.29474,5187.476188
2020-11-25 23:30:00,2020-11-25 17:15:00,2020-11-25 17:30:00,2020-11-25,18,40510.72368,35.68522,9815.720496,1692.112116,18466.229128,33.553144,5074.256216,7.114216,232.656508,5153.396636
2020-11-25 23:45:00,2020-11-25 17:30:00,2020-11-25 17:45:00,2020-11-25,18,40924.089512,35.661024,9789.139704,1874.535372,18795.504928,34.404584,5074.111572,3.228756,38.531564,5278.972008
2020-11-26 00:00:00,2020-11-25 17:45:00,2020-11-25 18:00:00,2020-11-25,18,41391.042668,35.705392,9701.195672,2270.090972,18836.612552,34.439856,5072.884264,6.938728,0.004556,5433.170676
2020-11-26 00:15:00,2020-11-25 18:00:00,2020-11-25 18:15:00,2020-11-25,19,41508.163284,35.900128,9837.807204,2183.456708,18507.969104,34.382764,5072.29534,4.876064,0.004472,5831.4715
2020-11-26 00:30:00,2020-11-25 18:15:00,2020-11-25 18:30:00,2020-11-25,19,41377.905904,36.613292,9790.018524,1932.849936,17977.32334,34.432648,5072.627836,4.336332,0.004352,6529.699644
2020-11-26 00:45:00,2020-11-25 18:30:00,2020-11-25 18:45:00,2020-11-25,19,41255.658764,37.059164,9822.475592,1696.73154,17503.828488,34.617376,5074.073328,7.91176,0.004248,7078.957268
2020-11-26 01:00:00,2020-11-25 18:45:00,2020-11-25 19:00:00,2020-11-25,19,41071.42058,37.948608,9840.887308,1542.560416,16900.528424,34.56948,5072.666612,5.000764,0.00428,7637.254688
2020-11-26 01:15:00,2020-11-25 19:00:00,2020-11-25 19:15:00,2020-11-25,20,40927.662876,38.21834,9816.878692,1386.072248,16234.62066,140.50426,5072.643372,6.624156,0.0042,8232.096948
2020-11-26 01:30:00,2020-11-25 19:15:00,2020-11-25 19:30:00,2020-11-25,20,40718.626784,38.23038,9613.785052,1267.989432,15650.731904,142.07344,5074.197308,7.706272,0.0039,8923.909096
2020-11-26 01:45:00,2020-11-25 19:30:00,2020-11-25 19:45:00,2020-11-25,20,40514.890992,38.225672,9462.573464,1191.119956,15235.406572,141.53366,5073.39414,4.47392,0.00376,9368.159848
2020-11-26 02:00:00,2020-11-25 19:45:00,2020-11-25 20:00:00,2020-11-25,20,40414.972776,38.248972,9106.659752,1175.915052,14983.58566,142.267724,5075.860912,-2.360404,0.0036,9894.791508
2020-11-26 02:15:00,2020-11-25 20:00:00,2020-11-25 20:15:00,2020-11-25,21,40253.944892,38.280072,8933.518104,1084.615528,14507.425784,141.463176,5074.688372,-5.65898,0.003692,10479.609144
2020-11-26 02:30:00,2020-11-25 20:15:00,2020-11-25 20:30:00,2020-11-25,21,40003.916472,38.329148,8778.111808,857.936044,13946.34802,137.037816,5075.561904,-1.83614,0.003644,11172.424228
2020-11-26 02:45:00,2020-11-25 20:30:00,2020-11-25 20:45:00,2020-11-25,21,39922.595492,38.277992,8512.71024,742.335444,13539.085944,136.118732,5075.783616,-4.868668,0.003672,11883.14852
2020-11-26 03:00:00,2020-11-25 20:45:00,2020-11-25 21:00:00,2020-11-25,21,39752.02782,38.295556,8083.999508,747.82228,13144.488744,136.166452,5074.898236,4.249152,0.003152,12522.10474
2020-11-26 03:15:00,2020-11-25 21:00:00,2020-11-25 21:15:00,2020-11-25,22,39578.535764,38.303388,7440.096644,761.50108,12963.148268,135.834396,5075.260404,2.619612,0.00302,13161.768952
2020-11-26 03:30:00,2020-11-25 21:15:00,2020-11-25 21:30:00,2020-11-25,22,39369.43714,38.282684,6930.073104,753.706212,12379.012548,135.38582,5074.96624,-2.95624,0.00306,14060.963712
2020-11-26 03:45:00,2020-11-25 21:30:00,2020-11-25 21:45:00,2020-11-25,22,39092.26072,38.324308,6345.98532,740.734992,11706.519888,135.961564,5074.251636,-1.841124,0.003068,15052.321068
2020-11-26 04:00:00,2020-11-25 21:45:00,2020-11-25 22:00:00,2020-11-25,22,38817.894388,38.350716,5932.832284,740.844068,11199.604488,134.002716,5074.087692,0.370348,0.003176,15697.7989
2020-11-26 04:15:00,2020-11-25 22:00:00,2020-11-25 22:15:00,2020-11-25,23,38465.628192,38.405616,5746.179104,710.76134,10724.934936,70.640312,5075.336912,-1.015364,0.0031,16100.382236
2020-11-26 04:30:00,2020-11-25 22:15:00,2020-11-25 22:30:00,2020-11-25,23,38084.37298,38.350832,5721.63466,672.489868,10171.914504,67.386484,5074.387,-7.359068,0.003088,16345.565612
2020-11-26 04:45:00,2020-11-25 22:30:00,2020-11-25 22:45:00,2020-11-25,23,37731.877468,38.408504,5611.295624,657.265148,9602.656596,66.99806,5074.407004,-5.86372,0.00288,16686.707372
2020-11-26 05:00:00,2020-11-25 22:45:00,2020-11-25 23:00:00,2020-11-25,23,37278.316184,38.43912,5464.331952,620.395328,9053.187976,62.81838,5074.13494,-7.607864,0.002812,16972.61354
2020-11-26 05:15:00,2020-11-25 23:00:00,2020-11-25 23:15:00,2020-11-25,24,36859.028696,38.42452,5377.039676,590.33058,8646.199144,25.294584,5075.454756,-17.136836,0.002868,17123.419404
2020-11-26 05:30:00,2020-11-25 23:15:00,2020-11-25 23:30:00,2020-11-25,24,36419.746976,38.464776,5386.60802,569.193636,8097.224192,25.29532,5078.51066,-11.328532,0.002788,17235.776116
2020-11-26 05:45:00,2020-11-25 23:30:00,2020-11-25 23:45:00,2020-11-25,24,35996.656192,38.454828,5461.085584,553.183432,7563.220728,25.202304,5078.10918,0.742916,0.002556,17276.654664
2020-11-26 06:00:00,2020-11-25 23:45:00,2020-11-26 00:00:00,2020-11-25,24,35543.265468,38.434916,5330.459296,547.580372,7309.952088,23.33324,5077.775644,0.203024,0.002612,17215.524276
2020-11-26 06:15:00,2020-11-26 00:00:00,2020-11-26 00:15:00,2020-11-26,1,34875.295312,38.405876,5366.9019,530.384616,6742.879892,6.57948,5076.896872,6.703292,0.002536,17106.540848
2020-11-26 06:30:00,2020-11-26 00:15:00,2020-11-26 00:30:00,2020-11-26,1,34463.746348,38.435008,5711.415684,560.818896,6093.300272,6.528176,5078.917472,0.2197,0.002396,16974.108744
2020-11-26 06:45:00,2020-11-26 00:30:00,2020-11-26 00:45:00,2020-11-26,1,34105.895852,38.339332,5889.278008,558.751712,5688.631512,5.719016,5078.029656,0.009136,0.002524,16847.134956
2020-11-26 07:00:00,2020-11-26 00:45:00,2020-11-26 01:00:00,2020-11-26,1,33825.882804,38.339044,5769.677672,594.16054,5582.754472,5.72348,5076.607752,2.3074,0.002484,16756.30996
2020-11-26 07:15:00,2020-11-26 01:00:00,2020-11-26 01:15:00,2020-11-26,2,33615.594196,38.316136,5616.028816,606.5654,5484.652968,5.810552,5077.192008,0.372152,0.00254,16786.653624
2020-11-26 07:30:00,2020-11-26 01:15:00,2020-11-26 01:30:00,2020-11-26,2,33352.432048,38.316564,5477.348084,646.952072,5380.910572,5.788012,5077.70554,1.844144,0.002476,16723.564584
2020-11-26 07:45:00,2020-11-26 01:30:00,2020-11-26 01:45:00,2020-11-26,2,33172.619456,38.390304,5368.568964,621.556404,5229.520668,5.784108,5078.267016,2.430144,0.002472,16828.099376
2020-11-26 08:00:00,2020-11-26 01:45:00,2020-11-26 02:00:00,2020-11-26,2,32998.447232,38.37408,5330.974136,616.252788,5174.853904,5.813188,5079.384444,4.964196,0.002416,16747.82808
2020-11-26 08:15:00,2020-11-26 02:00:00,2020-11-26 02:15:00,2020-11-26,3,32857.545808,38.375964,5310.553852,618.070632,5163.414156,5.78014,5078.934848,5.590856,0.0025,16636.82286
2020-11-26 08:30:00,2020-11-26 02:15:00,2020-11-26 02:30:00,2020-11-26,3,32758.243592,38.362332,5307.169652,615.601428,5137.809744,5.747584,5078.709388,1.623856,0.002412,16573.217196
2020-11-26 08:45:00,2020-11-26 02:30:00,2020-11-26 02:45:00,2020-11-26,3,32614.811476,38.36444,5283.293756,610.141952,5036.272632,5.750288,5079.747984,1.955896,0.00238,16559.282148
2020-11-26 09:00:00,2020-11-26 02:45:00,2020-11-26 03:00:00,2020-11-26,3,32543.774232,38.361084,5294.540548,599.272592,5057.770524,5.751428,5079.731824,-1.816708,0.002436,16470.160504
2020-11-26 09:15:00,2020-11-26 03:00:00,2020-11-26 03:15:00,2020-11-26,4,32518.519608,38.46678,5275.091416,595.778916,5102.694688,5.749372,5078.6439,-2.74128,0.002344,16424.833472
2020-11-26 09:30:00,2020-11-26 03:15:00,2020-11-26 03:30:00,2020-11-26,4,32520.890496,38.478148,5299.99818,597.503396,5126.43264,5.729808,5079.268072,-2.425452,0.002384,16375.90332
2020-11-26 09:45:00,2020-11-26 03:30:00,2020-11-26 03:45:00,2020-11-26,4,32500.011844,38.380088,5305.315984,629.394272,5116.39942,5.73068,5079.863336,0.187428,0.002416,16324.73822
2020-11-26 10:00:00,2020-11-26 03:45:00,2020-11-26 04:00:00,2020-11-26,4,32513.284384,38.38504,5303.456212,741.451896,5219.963732,5.793324,5079.962328,1.3001,0.002328,16122.969424
2020-11-26 10:15:00,2020-11-26 04:00:00,2020-11-26 04:15:00,2020-11-26,5,32638.399976,38.443092,5329.96518,806.82248,5340.420164,5.904996,5080.19918,0.399088,0.002416,16036.24338
2020-11-26 10:30:00,2020-11-26 04:15:00,2020-11-26 04:30:00,2020-11-26,5,32659.244328,38.511064,5319.186284,873.116408,5279.13756,5.89688,5079.291108,0.81046,0.002404,16063.29216
2020-11-26 10:45:00,2020-11-26 04:30:00,2020-11-26 04:45:00,2020-11-26,5,32754.997012,38.42808,5327.398164,846.57744,5360.695988,5.880968,5078.758296,-0.189176,0.002412,16097.44484
2020-11-26 11:00:00,2020-11-26 04:45:00,2020-11-26 05:00:00,2020-11-26,5,32876.153056,38.469312,5327.604664,850.992652,5438.211916,5.86886,5078.832432,1.54974,0.002484,16134.620996
2020-11-26 11:15:00,2020-11-26 05:00:00,2020-11-26 05:15:00,2020-11-26,6,33290.432912,38.463668,5553.852556,800.231972,5534.509232,5.842448,5079.409144,2.374876,0.002548,16275.746468
2020-11-26 11:30:00,2020-11-26 05:15:00,2020-11-26 05:30:00,2020-11-26,6,33613.615004,38.48338,5892.516088,769.038628,5459.147012,5.826852,5079.724576,-1.369844,0.002576,16370.245736
2020-11-26 11:45:00,2020-11-26 05:30:00,2020-11-26 05:45:00,2020-11-26,6,33916.170092,38.466896,6154.849188,736.617376,5609.43996,5.808664,5079.867588,2.809584,0.002744,16288.308092
2020-11-26 12:00:00,2020-11-26 05:45:00,2020-11-26 06:00:00,2020-11-26,6,34156.691532,38.423968,5986.6684,725.578672,5996.317184,5.78042,5080.403944,0.508128,0.002816,16323.008
2020-11-26 12:15:00,2020-11-26 06:00:00,2020-11-26 06:15:00,2020-11-26,7,34618.913696,38.463628,5863.717544,738.97414,6761.804476,5.76958,5080.663376,0.082108,0.0027,16129.436144
2020-11-26 12:30:00,2020-11-26 06:15:00,2020-11-26 06:30:00,2020-11-26,7,34904.003044,38.501316,6054.82036,742.009208,7066.93452,5.759888,5080.874976,2.009944,0.002636,15913.090196
2020-11-26 12:45:00,2020-11-26 06:30:00,2020-11-26 06:45:00,2020-11-26,7,35145.213288,38.383452,6351.937448,737.821132,7296.249236,5.74952,5079.813316,1.289672,0.00284,15633.966672
2020-11-26 13:00:00,2020-11-26 06:45:00,2020-11-26 07:00:00,2020-11-26,7,35302.799864,37.94218,6512.061988,741.526512,7394.913744,5.866572,5080.40342,1.042284,0.00314,15529.040024
2020-11-26 13:15:00,2020-11-26 07:00:00,2020-11-26 07:15:00,2020-11-26,8,35534.757208,37.920152,6838.574896,853.69528,7706.415552,5.61194,5079.961964,1.5913,0.606,15010.380124
2020-11-26 13:30:00,2020-11-26 07:15:00,2020-11-26 07:30:00,2020-11-26,8,35823.325944,37.92794,7164.757828,903.775688,7987.60804,5.439812,5081.225376,1.877836,5.6681,14635.045324
2020-11-26 13:45:00,2020-11-26 07:30:00,2020-11-26 07:45:00,2020-11-26,8,36148.78426,37.894988,7294.253384,887.105812,8252.810912,5.4348,5081.082972,-0.575848,64.20892,14526.56832
2020-11-26 14:00:00,2020-11-26 07:45:00,2020-11-26 08:00:00,2020-11-26,8,36467.071236,37.904696,7602.69742,848.664932,8459.26728,5.420028,5080.262804,1.706492,228.492924,14202.65466
2020-11-26 14:15:00,2020-11-26 08:00:00,2020-11-26 08:15:00,2020-11-26,9,36840.89052,37.90204,7474.015684,735.702692,8765.219116,6.126024,5083.6685,9.216572,688.390324,14040.649568
2020-11-26 14:30:00,2020-11-26 08:15:00,2020-11-26 08:30:00,2020-11-26,9,37183.060264,37.866916,7446.01682,729.518768,9068.61362,6.283228,5082.213464,6.194172,1303.286852,13503.066424
2020-11-26 14:45:00,2020-11-26 08:30:00,2020-11-26 08:45:00,2020-11-26,9,37453.58768,37.888684,7701.30236,730.499776,9250.411968,6.521564,5083.31094,-2.407632,1808.261744,12837.798276
2020-11-26 15:00:00,2020-11-26 08:45:00,2020-11-26 09:00:00,2020-11-26,9,37674.445372,37.783284,7990.528332,692.286108,9902.70082,6.605072,5081.311628,-7.162396,2032.470428,11937.922096
2020-11-26 15:15:00,2020-11-26 09:00:00,2020-11-26 09:15:00,2020-11-26,10,38005.080148,37.835944,8035.488588,644.12602,10670.910872,6.684256,5082.14716,-10.247064,2418.245752,11119.88862
2020-11-26 15:30:00,2020-11-26 09:15:00,2020-11-26 09:30:00,2020-11-26,10,38240.114408,37.747312,8709.505952,642.514236,10869.843028,6.828372,5080.655016,-12.94326,2772.410128,10133.553624
2020-11-26 15:45:00,2020-11-26 09:30:00,2020-11-26 09:45:00,2020-11-26,10,38448.044968,37.721732,9183.251368,748.783836,11019.86678,7.556312,5077.278056,-3.094148,2909.856284,9466.824748
2020-11-26 16:00:00,2020-11-26 09:45:00,2020-11-26 10:00:00,2020-11-26,10,38714.391692,37.630672,9255.082284,820.326536,11288.524584,7.558236,5075.649436,-11.64168,2890.50028,9350.761344
